"userId" "movieId" "rating" "timestamp" "ratingdate"
"129" 1 2090 5 964982838 2000-07-30
"130" 1 2093 3 964981710 2000-07-30
"131" 1 2094 5 964982653 2000-07-30
"132" 1 2096 4 964982838 2000-07-30
"133" 1 2099 4 964982588 2000-07-30
"134" 1 2105 4 964981725 2000-07-30
"135" 1 2115 5 964982529 2000-07-30
"136" 1 2116 5 964982876 2000-07-30
"137" 1 2137 5 964982791 2000-07-30
"138" 1 2139 5 964982791 2000-07-30
"139" 1 2141 5 964982838 2000-07-30
"140" 1 2143 4 964981725 2000-07-30
"141" 1 2161 5 964981710 2000-07-30
"142" 1 2174 4 964981680 2000-07-30
"143" 1 2193 4 964981710 2000-07-30
"144" 1 2253 2 964981775 2000-07-30
"145" 1 2268 4 964982989 2000-07-30
"146" 1 2273 4 964982310 2000-07-30
"147" 1 2291 5 964983664 2000-07-30
"148" 1 2329 5 964983263 2000-07-30
"149" 1 2338 2 964983546 2000-07-30
"150" 1 2353 5 964983861 2000-07-30
"151" 1 2366 4 964982462 2000-07-30
"152" 1 2387 5 964983123 2000-07-30
"153" 1 2389 2 964983094 2000-07-30
"154" 1 2395 5 964981093 2000-07-30
"155" 1 2406 4 964982310 2000-07-30
"156" 1 2414 3 964982513 2000-07-30
"157" 1 2427 5 964982242 2000-07-30
"158" 1 2450 4 964982620 2000-07-30
"159" 1 2459 5 964983414 2000-07-30
"160" 1 2470 5 964982588 2000-07-30
"161" 1 2478 4 964984169 2000-07-30
"162" 1 2492 4 965719662 2000-08-08
"163" 1 2502 5 964981278 2000-07-30
"164" 1 2528 3 964982328 2000-07-30
"165" 1 2529 5 964982242 2000-07-30
"166" 1 2542 5 964981265 2000-07-30
"167" 1 2571 5 964981888 2000-07-30
"168" 1 2580 5 964983000 2000-07-30
"169" 1 2596 5 964981144 2000-07-30
"170" 1 2616 4 964983080 2000-07-30
"171" 1 2617 2 964982588 2000-07-30
"172" 1 2628 4 964980523 2000-07-30
"173" 1 2640 4 964982377 2000-07-30
"174" 1 2641 5 964982620 2000-07-30
"175" 1 2644 4 964983393 2000-07-30
"176" 1 2648 4 964983414 2000-07-30
"177" 1 2654 5 964983393 2000-07-30
"178" 1 2657 3 964983426 2000-07-30
"179" 1 2692 5 964981855 2000-07-30
"180" 1 2700 5 964980985 2000-07-30
"181" 1 2716 5 964983414 2000-07-30
"182" 1 2761 5 964982703 2000-07-30
"183" 1 2797 4 964981710 2000-07-30
"184" 1 2826 4 964980523 2000-07-30
"185" 1 2858 5 964980868 2000-07-30
"186" 1 2872 5 964981680 2000-07-30
"187" 1 2899 5 964982703 2000-07-30
"188" 1 2916 4 964982290 2000-07-30
"189" 1 2944 5 964981872 2000-07-30
"190" 1 2947 5 964982176 2000-07-30
"191" 1 2948 5 964982191 2000-07-30
"192" 1 2949 5 964981888 2000-07-30
"193" 1 2959 5 964983282 2000-07-30
"194" 1 2985 4 964983034 2000-07-30
"195" 1 2987 5 964982495 2000-07-30
"196" 1 2991 5 964982271 2000-07-30
"197" 1 2993 5 964982242 2000-07-30
"198" 1 2997 4 964980896 2000-07-30
"199" 1 3033 5 964983762 2000-07-30
"200" 1 3034 5 964982791 2000-07-30
"201" 1 3052 5 964981208 2000-07-30
"202" 1 3053 5 964984086 2000-07-30
"203" 1 3062 4 964981872 2000-07-30
"204" 1 3147 5 964983873 2000-07-30
"205" 1 3168 4 964982495 2000-07-30
"206" 1 3176 1 964983504 2000-07-30
"207" 1 3243 3 964981093 2000-07-30
"208" 1 3247 3 964983108 2000-07-30
"209" 1 3253 5 964981107 2000-07-30
"210" 1 3273 5 964983536 2000-07-30
"211" 1 3386 5 964983484 2000-07-30
"212" 1 3439 4 964981799 2000-07-30
"213" 1 3440 4 964981799 2000-07-30
"214" 1 3441 5 964982328 2000-07-30
"215" 1 3448 5 964984054 2000-07-30
"216" 1 3450 5 964981144 2000-07-30
"217" 1 3479 4 964981725 2000-07-30
"218" 1 3489 4 964981775 2000-07-30
"219" 1 3527 4 964982271 2000-07-30
"220" 1 3578 5 964980668 2000-07-30
"221" 1 3617 4 964980683 2000-07-30
"222" 1 3639 4 964982271 2000-07-30
"223" 1 3671 5 964981589 2000-07-30
"224" 1 3702 5 964983737 2000-07-30
"225" 1 3703 5 964981909 2000-07-30
"226" 1 3729 5 964982363 2000-07-30
"227" 1 3740 4 964982417 2000-07-30
"228" 1 3744 4 964980694 2000-07-30
"229" 1 3793 5 964981855 2000-07-30
"230" 1 3809 4 964981220 2000-07-30
"231" 1 4006 4 964982903 2000-07-30
"232" 1 5060 5 964984002 2000-07-30
"233" 2 318 3 1445714835 2015-10-24
"234" 2 333 4 1445715029 2015-10-24
"235" 2 1704 4.5 1445715228 2015-10-24
"236" 2 3578 4 1445714885 2015-10-24
"237" 2 6874 4 1445714952 2015-10-24
"238" 2 8798 3.5 1445714960 2015-10-24
"239" 2 46970 4 1445715013 2015-10-24
"240" 2 48516 4 1445715064 2015-10-24
"241" 2 58559 4.5 1445715141 2015-10-24
"242" 2 60756 5 1445714980 2015-10-24
"243" 2 68157 4.5 1445715154 2015-10-24
"244" 2 71535 3 1445714974 2015-10-24
"245" 2 74458 4 1445714926 2015-10-24
"246" 2 77455 3 1445714941 2015-10-24
"247" 2 79132 4 1445714841 2015-10-24
"248" 2 80489 4.5 1445715340 2015-10-24
"249" 2 80906 5 1445715172 2015-10-24
"250" 2 86345 4 1445715166 2015-10-24
"251" 2 89774 5 1445715189 2015-10-24
"252" 2 91529 3.5 1445714891 2015-10-24
"253" 2 91658 2.5 1445714938 2015-10-24
"254" 2 99114 3.5 1445714874 2015-10-24
"255" 2 106782 5 1445714966 2015-10-24
"256" 2 109487 3 1445715145 2015-10-24
"257" 2 112552 4 1445714882 2015-10-24
"258" 2 114060 2 1445715276 2015-10-24
"259" 2 115713 3.5 1445714854 2015-10-24
"260" 2 122882 5 1445715272 2015-10-24
"261" 2 131724 5 1445714851 2015-10-24
"262" 3 31 0.5 1306463578 2011-05-27
"263" 3 527 0.5 1306464275 2011-05-27
"264" 3 647 0.5 1306463619 2011-05-27
"265" 3 688 0.5 1306464228 2011-05-27
"266" 3 720 0.5 1306463595 2011-05-27
"267" 3 849 5 1306463611 2011-05-27
"268" 3 914 0.5 1306463567 2011-05-27
"269" 3 1093 0.5 1306463627 2011-05-27
"270" 3 1124 0.5 1306464216 2011-05-27
"271" 3 1263 0.5 1306463569 2011-05-27
"272" 3 1272 0.5 1306463624 2011-05-27
"273" 3 1275 3.5 1306463323 2011-05-27
"274" 3 1302 0.5 1306464189 2011-05-27
"275" 3 1371 3 1306463561 2011-05-27
"276" 3 1587 4.5 1306464003 2011-05-27
"277" 3 2018 0.5 1306464175 2011-05-27
"278" 3 2080 0.5 1306463572 2011-05-27
"279" 3 2090 0.5 1306464261 2011-05-27
"280" 3 2105 2 1306463559 2011-05-27
"281" 3 2288 4 1306463631 2011-05-27
"282" 3 2424 0.5 1306464293 2011-05-27
"283" 3 2851 5 1306463925 2011-05-27
"284" 3 3024 4.5 1306464054 2011-05-27
"285" 3 3210 0.5 1306463638 2011-05-27
"286" 3 3703 5 1306463603 2011-05-27
"287" 3 3949 0.5 1306464245 2011-05-27
"288" 3 4518 5 1306463770 2011-05-27
"289" 3 5048 0.5 1306464284 2011-05-27
"290" 3 5181 5 1306463718 2011-05-27
"291" 3 5746 5 1306463708 2011-05-27
"292" 3 5764 4.5 1306464021 2011-05-27
"293" 3 5919 5 1306463825 2011-05-27
"294" 3 6238 0.5 1306464204 2011-05-27
"295" 3 6835 5 1306463670 2011-05-27
"296" 3 7899 4.5 1306464036 2011-05-27
"297" 3 7991 5 1306463684 2011-05-27
"298" 3 26409 4.5 1306463993 2011-05-27
"299" 3 70946 5 1306463815 2011-05-27
"300" 3 72378 0.5 1306464164 2011-05-27
"301" 4 21 3 986935199 2001-04-10
"302" 4 32 2 945173447 1999-12-14
"303" 4 45 3 986935047 2001-04-10
"304" 4 47 2 945173425 1999-12-14
"305" 4 52 3 964622786 2000-07-26
"306" 4 58 3 964538444 2000-07-25
"307" 4 106 4 986848784 2001-04-09
"308" 4 125 5 964622758 2000-07-26
"309" 4 126 1 986848920 2001-04-09
"310" 4 162 5 945078571 1999-12-13
"311" 4 171 3 945078428 1999-12-13
"312" 4 176 5 964622565 2000-07-26
"313" 4 190 2 945079259 1999-12-13
"314" 4 215 5 945079078 1999-12-13
"315" 4 222 1 945629040 1999-12-19
"316" 4 232 5 964622684 2000-07-26
"317" 4 235 2 945173513 1999-12-14
"318" 4 247 3 986848894 2001-04-09
"319" 4 260 5 945079259 1999-12-13
"320" 4 265 5 964538468 2000-07-25
"321" 4 296 1 945173350 1999-12-14
"322" 4 319 5 945079182 1999-12-13
"323" 4 342 5 964538500 2000-07-25
"324" 4 345 4 945629063 1999-12-19
"325" 4 348 4 964622786 2000-07-26
"326" 4 351 3 986934901 2001-04-10
"327" 4 357 3 964623306 2000-07-26
"328" 4 368 4 945078690 1999-12-13
"329" 4 417 2 945078467 1999-12-13
"330" 4 441 1 986934915 2001-04-10
"331" 4 450 2 986848828 2001-04-09
"332" 4 457 5 945079259 1999-12-13
"333" 4 475 5 945174290 1999-12-14
"334" 4 492 5 945079872 1999-12-13
"335" 4 509 1 945079106 1999-12-13
"336" 4 538 5 945078636 1999-12-13
"337" 4 539 1 964538832 2000-07-25
"338" 4 553 2 945079301 1999-12-13
"339" 4 588 4 945079670 1999-12-13
"340" 4 593 5 964539986 2000-07-25
"341" 4 595 3 986848609 2001-04-09
"342" 4 599 2 945078587 1999-12-13
"343" 4 608 5 964540008 2000-07-25
"344" 4 648 3 945079906 1999-12-13
"345" 4 708 4 986935230 2001-04-10
"346" 4 759 3 945078601 1999-12-13
"347" 4 800 4 945079106 1999-12-13
"348" 4 892 4 964622714 2000-07-26
"349" 4 898 5 964623347 2000-07-26
"350" 4 899 4 945079653 1999-12-13
"351" 4 902 4 945078446 1999-12-13
"352" 4 904 4 945079837 1999-12-13
"353" 4 908 5 945173902 1999-12-14
"354" 4 910 5 945173989 1999-12-14
"355" 4 912 5 945173902 1999-12-14
"356" 4 914 5 945079670 1999-12-13
"357" 4 919 5 945079521 1999-12-13
"358" 4 920 5 945173602 1999-12-14
"359" 4 930 5 964538571 2000-07-25
"360" 4 937 3 986849085 2001-04-09
"361" 4 1025 4 945079232 1999-12-13
"362" 4 1046 5 945173654 1999-12-14
"363" 4 1057 3 964540578 2000-07-25
"364" 4 1060 2 986934819 2001-04-10
"365" 4 1073 4 945079483 1999-12-13
"366" 4 1077 5 945173692 1999-12-14
"367" 4 1079 2 945078946 1999-12-13
"368" 4 1080 5 986934696 2001-04-10
"369" 4 1084 5 945079259 1999-12-13
"370" 4 1086 5 964539723 2000-07-25
"371" 4 1094 3 964538500 2000-07-25
"372" 4 1103 5 964539723 2000-07-25
"373" 4 1136 5 986934625 2001-04-10
"374" 4 1179 4 964539180 2000-07-25
"375" 4 1183 1 964778513 2000-07-28
"376" 4 1188 5 964538500 2000-07-25
"377" 4 1196 5 964538763 2000-07-25
"378" 4 1197 5 964538763 2000-07-25
"379" 4 1198 3 964538728 2000-07-25
"380" 4 1199 2 945078967 1999-12-13
"381" 4 1203 5 945174025 1999-12-14
"382" 4 1211 1 964539205 2000-07-25
"383" 4 1213 4 945079729 1999-12-13
"384" 4 1219 4 964539961 2000-07-25
"385" 4 1225 4 964539326 2000-07-25
"386" 4 1250 5 945174008 1999-12-14
"387" 4 1259 4 964538728 2000-07-25
"388" 4 1265 4 964622684 2000-07-26
"389" 4 1266 4 986849037 2001-04-09
"390" 4 1279 2 986934832 2001-04-10
"391" 4 1282 5 945079653 1999-12-13
"392" 4 1283 5 945078690 1999-12-13
"393" 4 1288 4 945079653 1999-12-13
"394" 4 1291 4 964538763 2000-07-25
"395" 4 1304 3 945078467 1999-12-13
"396" 4 1391 1 945173766 1999-12-14
"397" 4 1449 5 945079767 1999-12-13
"398" 4 1466 4 945173492 1999-12-14
"399" 4 1500 4 964622830 2000-07-26
"400" 4 1517 4 945079790 1999-12-13
"401" 4 1580 3 986935244 2001-04-10
"402" 4 1597 1 945079906 1999-12-13
"403" 4 1617 2 945079837 1999-12-13
"404" 4 1641 4 964622758 2000-07-26
"405" 4 1704 1 945629015 1999-12-19
"406" 4 1719 4 945079956 1999-12-13
"407" 4 1732 4 945079889 1999-12-13
"408" 4 1733 5 945079143 1999-12-13
"409" 4 1734 3 964539357 2000-07-25
"410" 4 1834 5 945174134 1999-12-14
"411" 4 1860 2 986849001 2001-04-09
"412" 4 1883 4 964622642 2000-07-26
"413" 4 1885 3 964622617 2000-07-26
"414" 4 1892 2 964539431 2000-07-25
"415" 4 1895 4 945629179 1999-12-19
"416" 4 1907 3 964540505 2000-07-25
"417" 4 1914 4 964622714 2000-07-26
"418" 4 1916 1 986934786 2001-04-10
"419" 4 1923 3 986934870 2001-04-10
"420" 4 1947 5 945079653 1999-12-13
"421" 4 1966 2 964622684 2000-07-26
"422" 4 1967 5 945078967 1999-12-13
"423" 4 1968 4 986934786 2001-04-10
"424" 4 2019 2 945078690 1999-12-13
"425" 4 2076 4 945079052 1999-12-13
"426" 4 2078 5 945079521 1999-12-13
"427" 4 2109 4 986935016 2001-04-10
"428" 4 2145 3 986935328 2001-04-10
"429" 4 2150 5 986934738 2001-04-10
"430" 4 2174 5 964539855 2000-07-25
"431" 4 2186 5 945174008 1999-12-14
"432" 4 2203 4 945079729 1999-12-13
"433" 4 2204 5 964540008 2000-07-25
"434" 4 2282 1 945629238 1999-12-19
"435" 4 2324 1 964622590 2000-07-26
"436" 4 2336 2 964538964 2000-07-25
"437" 4 2351 4 945078467 1999-12-13
"438" 4 2359 4 964622590 2000-07-26
"439" 4 2390 5 945079164 1999-12-13
"440" 4 2395 3 964623306 2000-07-26
"441" 4 2406 4 986935302 2001-04-10
"442" 4 2467 4 945079858 1999-12-13
"443" 4 2571 1 945173385 1999-12-14
"444" 4 2583 5 945078863 1999-12-13
"445" 4 2599 5 964622684 2000-07-26
"446" 4 2628 1 986848894 2001-04-09
"447" 4 2683 4 945079790 1999-12-13
"448" 4 2692 5 945079013 1999-12-13
"449" 4 2712 2 945078542 1999-12-13
"450" 4 2762 4 964539986 2000-07-25
"451" 4 2763 1 964778621 2000-07-28
"452" 4 2770 2 945173553 1999-12-14
"453" 4 2791 5 964539628 2000-07-25
"454" 4 2843 5 945078814 1999-12-13
"455" 4 2858 5 964539140 2000-07-25
"456" 4 2874 4 986935016 2001-04-10
"457" 4 2921 4 945078708 1999-12-13
"458" 4 2926 5 986934870 2001-04-10
"459" 4 2959 2 945078528 1999-12-13
"460" 4 2973 2 945078946 1999-12-13
"461" 4 2997 4 986848610 2001-04-09
"462" 4 3033 4 986936200 2001-04-10
"463" 4 3044 5 945079920 1999-12-13
"464" 4 3060 4 986934884 2001-04-10
"465" 4 3079 3 964778197 2000-07-28
"466" 4 3083 5 964622487 2000-07-26
"467" 4 3160 4 964539121 2000-07-25
"468" 4 3175 1 964538930 2000-07-25
"469" 4 3176 4 964539771 2000-07-25
"470" 4 3204 4 964539828 2000-07-25
"471" 4 3255 4 964623306 2000-07-26
"472" 4 3317 4 986934498 2001-04-10
"473" 4 3358 3 964622758 2000-07-26
"474" 4 3365 5 964538329 2000-07-25
"475" 4 3386 4 964539395 2000-07-25
"476" 4 3408 4 986849238 2001-04-09
"477" 4 3481 2 964538243 2000-07-25
"478" 4 3489 1 986848908 2001-04-09
"479" 4 3508 5 964538351 2000-07-25
"480" 4 3538 2 986849212 2001-04-09
"481" 4 3591 1 986935199 2001-04-10
"482" 4 3788 3 964539085 2000-07-25
"483" 4 3809 3 986936207 2001-04-10
"484" 4 3851 5 986849180 2001-04-09
"485" 4 3897 4 986934465 2001-04-10
"486" 4 3911 3 986849149 2001-04-09
"487" 4 3967 4 986849164 2001-04-09
"488" 4 3996 4 986849130 2001-04-09
"489" 4 4002 3 986934819 2001-04-10
"490" 4 4014 1 986849254 2001-04-09
"491" 4 4020 3 986848856 2001-04-09
"492" 4 4021 4 986849180 2001-04-09
"493" 4 4027 3 986849201 2001-04-09
"494" 4 4029 3 986849226 2001-04-09
"495" 4 4033 4 986849149 2001-04-09
"496" 4 4034 5 986848753 2001-04-09
"497" 4 4074 3 986848665 2001-04-09
"498" 4 4121 4 986934901 2001-04-10
"499" 4 4144 3 986848685 2001-04-09
"500" 4 4166 3 986848700 2001-04-09
"501" 4 4226 2 1007569424 2001-12-05
"502" 4 4239 5 986848685 2001-04-09
"503" 4 4246 4 1007574542 2001-12-05
"504" 4 4252 3 1007569465 2001-12-05
"505" 4 4260 2 1007569424 2001-12-05
"506" 4 4273 4 1007574470 2001-12-05
"507" 4 4308 1 1007569465 2001-12-05
"508" 4 4347 4 1007569586 2001-12-05
"509" 4 4381 3 1007574509 2001-12-05
"510" 4 4641 1 1007569586 2001-12-05
"511" 4 4741 3 1007574532 2001-12-05
"512" 4 4765 5 1007569445 2001-12-05
"513" 4 4881 3 1007569445 2001-12-05
"514" 4 4896 4 1007574532 2001-12-05
"515" 4 4902 4 1007569465 2001-12-05
"516" 4 4967 5 1007569424 2001-12-05
"517" 5 1 4 847434962 1996-11-08
"518" 5 21 4 847435238 1996-11-08
"519" 5 34 4 847434881 1996-11-08
"520" 5 36 4 847435292 1996-11-08
"521" 5 39 3 847434961 1996-11-08
"522" 5 50 4 847434881 1996-11-08
"523" 5 58 5 847435238 1996-11-08
"524" 5 110 4 847434880 1996-11-08
"525" 5 150 3 847434748 1996-11-08
"526" 5 153 3 847434802 1996-11-08
"527" 5 232 4 847435292 1996-11-08
"528" 5 247 5 847435337 1996-11-08
"529" 5 253 3 847435292 1996-11-08
"530" 5 261 4 847435238 1996-11-08
"531" 5 265 3 847435129 1996-11-08
"532" 5 266 1 847435311 1996-11-08
"533" 5 290 5 847435311 1996-11-08
"534" 5 296 5 847434748 1996-11-08
"535" 5 300 3 847435337 1996-11-08
"536" 5 316 2 847434832 1996-11-08
"537" 5 318 3 847434880 1996-11-08
"538" 5 344 3 847434802 1996-11-08
"539" 5 349 3 847434832 1996-11-08
"540" 5 357 2 847435238 1996-11-08
"541" 5 364 3 847434882 1996-11-08
"542" 5 367 4 847435129 1996-11-08
"543" 5 380 2 847434748 1996-11-08
"544" 5 410 3 847435292 1996-11-08
"545" 5 457 4 847434801 1996-11-08
"546" 5 474 4 847435337 1996-11-08
"547" 5 475 5 847435311 1996-11-08
"548" 5 515 3 847435129 1996-11-08
"549" 5 527 5 847434960 1996-11-08
"550" 5 531 4 847435258 1996-11-08
"551" 5 534 3 847435311 1996-11-08
"552" 5 588 4 847434801 1996-11-08
"553" 5 589 3 847435258 1996-11-08
"554" 5 590 5 847434747 1996-11-08
"555" 5 592 3 847434747 1996-11-08
"556" 5 594 5 847435238 1996-11-08
"557" 5 595 5 847434832 1996-11-08
"558" 5 596 5 847435292 1996-11-08
"559" 5 597 3 847434962 1996-11-08
"560" 5 608 3 847435258 1996-11-08
"561" 6 2 4 845553522 1996-10-17
"562" 6 3 5 845554296 1996-10-17
"563" 6 4 3 845554349 1996-10-17
"564" 6 5 5 845553938 1996-10-17
"565" 6 6 4 845553757 1996-10-17
"566" 6 7 4 845554264 1996-10-17
"567" 6 8 3 845555281 1996-10-17
"568" 6 10 3 845553253 1996-10-17
"569" 6 11 4 845553489 1996-10-17
"570" 6 13 3 845555588 1996-10-17
"571" 6 15 4 845554505 1996-10-17
"572" 6 16 4 845553819 1996-10-17
"573" 6 17 4 845553559 1996-10-17
"574" 6 19 2 845553382 1996-10-17
"575" 6 21 2 845553382 1996-10-17
"576" 6 22 5 845553875 1996-10-17
"577" 6 24 4 845554397 1996-10-17
"578" 6 25 3 845553695 1996-10-17
"579" 6 26 4 845555362 1996-10-17
"580" 6 27 3 845555402 1996-10-17
"581" 6 31 3 845553819 1996-10-17
"582" 6 32 4 845553426 1996-10-17
"583" 6 34 4 845553354 1996-10-17
"584" 6 36 5 845553726 1996-10-17
"585" 6 41 4 845554962 1996-10-17
"586" 6 43 4 845555607 1996-10-17
"587" 6 45 3 845553907 1996-10-17
"588" 6 46 4 845554551 1996-10-17
"589" 6 47 4 845553317 1996-10-17
"590" 6 50 1 845553381 1996-10-17
"591" 6 54 4 845555402 1996-10-17
"592" 6 60 4 845554263 1996-10-17
"593" 6 61 4 845555454 1996-10-17
"594" 6 62 4 845553660 1996-10-17
"595" 6 65 3 845555070 1996-10-17
"596" 6 66 3 845555151 1996-10-17
"597" 6 76 4 845555317 1996-10-17
"598" 6 79 3 845554907 1996-10-17
"599" 6 86 5 845556131 1996-10-17
"600" 6 87 3 845555300 1996-10-17
"601" 6 88 2 845555694 1996-10-17
"602" 6 89 4 845555124 1996-10-17
"603" 6 92 4 845555454 1996-10-17
"604" 6 93 4 845554584 1996-10-17
"605" 6 95 4 845553559 1996-10-17
"606" 6 100 3 845555151 1996-10-17
"607" 6 102 1 845555436 1996-10-17
"608" 6 104 4 845554349 1996-10-17
"609" 6 105 3 845553757 1996-10-17
"610" 6 110 5 845553283 1996-10-17
"611" 6 112 4 845553994 1996-10-17
"612" 6 113 3 845556257 1996-10-17
"613" 6 126 3 845555342 1996-10-17
"614" 6 135 3 845554987 1996-10-17
"615" 6 140 3 845555024 1996-10-17
"616" 6 141 4 845553586 1996-10-17
"617" 6 145 4 845553966 1996-10-17
"618" 6 146 4 845555607 1996-10-17
"619" 6 150 4 845553110 1996-10-17
"620" 6 151 4 845553586 1996-10-17
"621" 6 153 3 845553146 1996-10-17
"622" 6 158 4 845553660 1996-10-17
"623" 6 159 3 845555006 1996-10-17
"624" 6 160 5 845553457 1996-10-17
"625" 6 161 3 845553253 1996-10-17
"626" 6 163 3 845553907 1996-10-17
"627" 6 165 3 845553146 1996-10-17
"628" 6 168 5 845553695 1996-10-17
"629" 6 170 3 845554263 1996-10-17
"630" 6 171 3 845555402 1996-10-17
"631" 6 174 3 845554479 1996-10-17
"632" 6 177 3 845554931 1996-10-17
"633" 6 179 1 845555362 1996-10-17
"634" 6 180 2 845555006 1996-10-17
"635" 6 181 3 845553938 1996-10-17
"636" 6 185 3 845553283 1996-10-17
"637" 6 186 3 845553619 1996-10-17
