107;43;5.0
1073;32;5.0
1073;43;5.0
1073;410;5.0
1073;58;5.0
1073;364;5.0
1073;305;5.0
1073;226;5.0
1073;240;5.0
1073;113;5.0
1073;122;5.0
1073;469;5.0
1073;328;5.0
1073;330;5.0
1073;135;5.0
1073;20;5.0
1073;171;5.0
1073;177;5.0
1073;169;5.0
1073;186;5.0
1073;1;5.0
1073;270;5.0
1073;337;5.0
1073;527;5.0
1073;542;5.0
1073;597;5.0
1073;558;5.0
1073;600;5.0
107406;610;5.0
1077;572;5.0
1077;4;5.0
1077;409;5.0
107771;610;5.0
1078;409;5.0
1078;477;5.0
1079;380;5.0
1079;96;5.0
1079;452;5.0
1079;448;5.0
1079;221;5.0
1079;84;5.0
1079;304;5.0
1079;51;5.0
1079;216;5.0
1079;288;5.0
1079;414;5.0
1079;275;5.0
1079;266;5.0
1079;171;5.0
1079;469;5.0
1079;108;5.0
1079;244;5.0
1079;572;5.0
1079;597;5.0
107951;89;5.0
1080;448;5.0
1080;445;5.0
1080;380;5.0
1080;357;5.0
1080;63;5.0
1080;356;5.0
1080;352;5.0
1080;249;5.0
1080;122;5.0
1080;469;5.0
1080;322;5.0
1080;328;5.0
1080;171;5.0
1080;418;5.0
1080;197;5.0
1080;266;5.0
1080;414;5.0
1080;288;5.0
1080;4;5.0
1080;1;5.0
1080;462;5.0
1080;580;5.0
1080;483;5.0
108078;89;5.0
1081;217;5.0
108190;443;5.0
1084;103;5.0
1084;74;5.0
1084;290;5.0
1084;43;5.0
1084;402;5.0
1084;4;5.0
1084;275;5.0
1084;156;5.0
1084;597;5.0
1086;597;5.0
1086;572;5.0
1086;4;5.0
1086;168;5.0
108795;380;5.0
1088;554;5.0
1089;599;5.0
1089;555;5.0
1089;580;5.0
1089;603;5.0
1089;610;5.0
1089;606;5.0
1089;198;5.0
1089;195;5.0
1089;182;5.0
1089;168;5.0
1089;419;5.0
1089;171;5.0
1089;1;5.0
1089;282;5.0
1089;275;5.0
1089;266;5.0
1089;414;5.0
1089;328;5.0
1089;313;5.0
1089;317;5.0
1089;469;5.0
1089;465;5.0
1089;122;5.0
1089;239;5.0
1089;251;5.0
1089;260;5.0
1089;393;5.0
1089;391;5.0
1089;39;5.0
1089;42;5.0
1089;202;5.0
1089;352;5.0
1089;356;5.0
1089;62;5.0
1089;305;5.0
1089;295;5.0
1089;297;5.0
1089;372;5.0
1089;366;5.0
1089;105;5.0
1089;96;5.0
1089;95;5.0
1089;448;5.0
1089;452;5.0
1089;453;5.0
108932;89;5.0
108932;63;5.0
108932;154;5.0
108932;414;5.0
108932;184;5.0
1090;182;5.0
1090;195;5.0
1090;414;5.0
1090;266;5.0
1090;325;5.0
1090;160;5.0
1090;244;5.0
1090;122;5.0
1090;64;5.0
1090;202;5.0
1090;42;5.0
1090;368;5.0
1090;305;5.0
1090;437;5.0
1090;434;5.0
1090;555;5.0
1090;597;5.0
1092;1;5.0
109241;89;5.0
1093;101;5.0
1093;42;5.0
1093;51;5.0
1093;267;5.0
109374;331;5.0
109374;227;5.0
109374;141;5.0
109374;62;5.0
109374;567;5.0
109374;445;5.0
109374;73;5.0
109374;305;5.0
1094;59;5.0
1094;113;5.0
1094;268;5.0
1094;587;5.0
109487;601;5.0
109487;573;5.0
109487;483;5.0
109487;550;5.0
109487;279;5.0
109487;339;5.0
109487;184;5.0
109487;112;5.0
109487;122;5.0
109487;249;5.0
109487;497;5.0
109487;141;5.0
109487;154;5.0
109487;506;5.0
109487;319;5.0
109487;318;5.0
109487;62;5.0
109487;352;5.0
109487;30;5.0
109487;366;5.0
109487;300;5.0
109487;98;5.0
1095;437;5.0
1095;202;5.0
1095;275;5.0
1096;64;5.0
1096;84;5.0
1096;489;5.0
1096;587;5.0
109633;105;5.0
109687;339;5.0
1097;288;5.0
1097;1;5.0
1097;27;5.0
1097;20;5.0
1097;19;5.0
1097;108;5.0
1097;234;5.0
1097;312;5.0
1097;154;5.0
1097;164;5.0
1097;328;5.0
1097;303;5.0
1097;304;5.0
1097;367;5.0
1097;452;5.0
1097;93;5.0
1097;480;5.0
1097;59;5.0
1097;290;5.0
1097;201;5.0
1097;391;5.0
1097;45;5.0
1097;607;5.0
1097;555;5.0
1097;527;5.0
1097;517;5.0
1097;597;5.0
1097;554;5.0
109846;119;5.0
109968;610;5.0
11;594;5.0
11;239;5.0
11;107;5.0
11;314;5.0
11;174;5.0
11;181;5.0
11;38;5.0
11;42;5.0
11;414;5.0
11;566;5.0
11;304;5.0
110;374;5.0
110;379;5.0
110;304;5.0
110;296;5.0
110;66;5.0
110;566;5.0
110;445;5.0
110;452;5.0
110;450;5.0
110;447;5.0
110;480;5.0
110;93;5.0
110;94;5.0
110;96;5.0
110;561;5.0
110;30;5.0
110;33;5.0
110;403;5.0
110;391;5.0
110;394;5.0
110;38;5.0
110;45;5.0
110;46;5.0
110;203;5.0
110;58;5.0
110;179;5.0
110;183;5.0
110;176;5.0
110;14;5.0
110;286;5.0
110;6;5.0
110;11;5.0
110;288;5.0
110;284;5.0
110;283;5.0
110;266;5.0
110;337;5.0
110;340;5.0
110;414;5.0
110;317;5.0
110;130;5.0
110;128;5.0
110;512;5.0
110;464;5.0
110;470;5.0
110;469;5.0
110;326;5.0
110;164;5.0
110;134;5.0
110;136;5.0
110;107;5.0
110;109;5.0
110;117;5.0
110;229;5.0
110;498;5.0
110;493;5.0
110;494;5.0
110;249;5.0
110;244;5.0
110;240;5.0
110;594;5.0
110;592;5.0
110;555;5.0
110;597;5.0
110;528;5.0
110;532;5.0
110;541;5.0
110;536;5.0
110;486;5.0
110;607;5.0
110;602;5.0
110;588;5.0
110;586;5.0
110;579;5.0
110;584;5.0
110;574;5.0
110;573;5.0
110;453;5.0
110;457;5.0
110;458;5.0
1100;53;5.0
1101;42;5.0
1101;100;5.0
1101;69;5.0
1101;71;5.0
1101;116;5.0
1101;164;5.0
1101;414;5.0
1101;11;5.0
1101;597;5.0
110102;596;5.0
110102;522;5.0
110102;586;5.0
110102;380;5.0
110102;154;5.0
110102;73;5.0
110102;393;5.0
110127;371;5.0
110130;89;5.0
1103;74;5.0
1103;568;5.0
1103;4;5.0
1103;414;5.0
1103;603;5.0
1104;603;5.0
1104;285;5.0
1104;171;5.0
1104;177;5.0
1104;469;5.0
1104;568;5.0
1104;221;5.0
1104;391;5.0
1104;32;5.0
1104;357;5.0
1105;43;5.0
1105;544;5.0
110501;610;5.0
110501;52;5.0
111;51;5.0
111;40;5.0
111;391;5.0
111;409;5.0
111;362;5.0
111;290;5.0
111;59;5.0
111;434;5.0
111;348;5.0
111;221;5.0
111;74;5.0
111;373;5.0
111;444;5.0
111;469;5.0
111;465;5.0
111;317;5.0
111;312;5.0
111;152;5.0
111;137;5.0
111;160;5.0
111;325;5.0
111;122;5.0
111;260;5.0
111;497;5.0
111;171;5.0
111;191;5.0
111;285;5.0
111;414;5.0
111;610;5.0
111;603;5.0
111;589;5.0
111;462;5.0
1111;318;5.0
1112;603;5.0
111362;573;5.0
111362;344;5.0
111362;380;5.0
111362;73;5.0
111362;393;5.0
111617;111;5.0
111659;551;5.0
111759;495;5.0
111759;466;5.0
111759;380;5.0
111759;408;5.0
111759;30;5.0
111759;352;5.0
111781;63;5.0
111781;408;5.0
111921;177;5.0
112;492;5.0
112;243;5.0
112;44;5.0
112;353;5.0
112;451;5.0
112;599;5.0
112;453;5.0
112;486;5.0
112138;52;5.0
112175;210;5.0
112175;610;5.0
112183;610;5.0
112183;495;5.0
112183;497;5.0
112290;300;5.0
112290;610;5.0
112290;526;5.0
1123;275;5.0
1124;84;5.0
1124;42;5.0
1124;597;5.0
1125;53;5.0
112512;371;5.0
112552;305;5.0
112552;515;5.0
112552;47;5.0
112552;331;5.0
112552;184;5.0
112552;497;5.0
112552;249;5.0
112552;319;5.0
112556;249;5.0
112556;495;5.0
112556;331;5.0
112556;407;5.0
112556;300;5.0
112623;380;5.0
1127;469;5.0
1127;79;5.0
1127;452;5.0
1127;202;5.0
112804;47;5.0
112818;305;5.0
112852;73;5.0
112852;52;5.0
112852;30;5.0
112852;393;5.0
112852;210;5.0
112852;154;5.0
112852;495;5.0
112852;380;5.0
112852;177;5.0
112852;344;5.0
112852;556;5.0
112852;522;5.0
112852;586;5.0
1129;527;5.0
1129;597;5.0
1129;313;5.0
1129;91;5.0
1129;452;5.0
1131;84;5.0
1131;391;5.0
1131;410;5.0
1132;391;5.0
1136;391;5.0
1136;398;5.0
1136;409;5.0
1136;412;5.0
1136;45;5.0
1136;204;5.0
1136;202;5.0
1136;216;5.0
1136;57;5.0
1136;63;5.0
1136;76;5.0
1136;226;5.0
1136;66;5.0
1136;91;5.0
1136;87;5.0
1136;452;5.0
1136;453;5.0
1136;448;5.0
1136;445;5.0
1136;434;5.0
1136;480;5.0
1136;380;5.0
1136;322;5.0
1136;469;5.0
1136;156;5.0
1136;137;5.0
1136;135;5.0
1136;328;5.0
1136;122;5.0
1136;239;5.0
1136;266;5.0
1136;275;5.0
1136;414;5.0
1136;288;5.0
1136;282;5.0
1136;279;5.0
1136;4;5.0
1136;1;5.0
1136;186;5.0
1136;199;5.0
1136;169;5.0
1136;420;5.0
1136;171;5.0
1136;418;5.0
1136;520;5.0
1136;524;5.0
1136;552;5.0
1136;580;5.0
1136;457;5.0
1136;488;5.0
1136;610;5.0
113829;598;5.0
1140;85;5.0
114265;598;5.0
114662;305;5.0
114662;119;5.0
1147;448;5.0
1147;202;5.0
1147;412;5.0
1148;391;5.0
1148;63;5.0
1148;57;5.0
1148;356;5.0
1148;380;5.0
1148;104;5.0
1148;310;5.0
1148;376;5.0
1148;263;5.0
1148;161;5.0
1148;27;5.0
1148;20;5.0
1148;171;5.0
1148;167;5.0
1148;414;5.0
1148;275;5.0
1148;597;5.0
1148;573;5.0
114935;62;5.0
1150;391;5.0
1151;59;5.0
1151;171;5.0
115122;122;5.0
115122;534;5.0
115149;610;5.0
115149;247;5.0
115149;380;5.0
115149;62;5.0
115569;249;5.0
115569;495;5.0
115617;258;5.0
115617;119;5.0
115617;154;5.0
115617;380;5.0
115617;177;5.0
115617;63;5.0
115617;30;5.0
115617;73;5.0
115713;305;5.0
115713;417;5.0
115713;331;5.0
115713;279;5.0
115713;247;5.0
115727;610;5.0
116;544;5.0
116;90;5.0
116797;305;5.0
116797;98;5.0
116797;515;5.0
116797;210;5.0
116797;119;5.0
116797;25;5.0
116797;523;5.0
116823;177;5.0
116823;443;5.0
116897;445;5.0
116897;41;5.0
116897;105;5.0
1171;597;5.0
117176;119;5.0
117192;308;5.0
1172;309;5.0
1172;372;5.0
1172;300;5.0
1172;70;5.0
1172;391;5.0
1172;215;5.0
1172;495;5.0
1172;182;5.0
1172;198;5.0
1172;168;5.0
1172;597;5.0
1172;587;5.0
1172;489;5.0
1172;483;5.0
1175;500;5.0
1175;312;5.0
1175;391;5.0
1175;95;5.0
117531;318;5.0
117590;564;5.0
1176;603;5.0
1177;474;5.0
1178;469;5.0
1178;312;5.0
1178;199;5.0
1178;305;5.0
1178;391;5.0
1178;599;5.0
117851;586;5.0
1179;603;5.0
1179;275;5.0
1179;156;5.0
1179;325;5.0
118270;89;5.0
1183;372;5.0
1183;437;5.0
1183;59;5.0
1183;312;5.0
1183;467;5.0
1183;465;5.0
1183;263;5.0
1183;113;5.0
1183;572;5.0
1184;597;5.0
1185;391;5.0
1185;85;5.0
1186;160;5.0
1186;275;5.0
1186;597;5.0
118696;586;5.0
118696;352;5.0
1187;275;5.0
1188;4;5.0
1188;474;5.0
1188;59;5.0
1188;410;5.0
1188;96;5.0
1188;593;5.0
118834;89;5.0
118894;89;5.0
1189;79;5.0
1191;79;5.0
119141;365;5.0
119145;154;5.0
119145;111;5.0
119145;380;5.0
119145;184;5.0
119145;533;5.0
1192;275;5.0
1192;79;5.0
1193;74;5.0
1193;70;5.0
1193;73;5.0
1193;69;5.0
1193;221;5.0
1193;368;5.0
1193;305;5.0
1193;88;5.0
1193;295;5.0
1193;448;5.0
1193;450;5.0
1193;409;5.0
1193;391;5.0
1193;390;5.0
1193;64;5.0
1193;422;5.0
1193;220;5.0
1193;290;5.0
1193;362;5.0
1193;275;5.0
1193;333;5.0
1193;339;5.0
1193;282;5.0
1193;288;5.0
1193;285;5.0
1193;178;5.0
1193;193;5.0
1193;197;5.0
1193;171;5.0
1193;415;5.0
1193;22;5.0
1193;113;5.0
1193;497;5.0
1193;495;5.0
1193;247;5.0
1193;328;5.0
1193;469;5.0
1193;125;5.0
1193;597;5.0
1193;587;5.0
1193;572;5.0
1194;255;5.0
1194;294;5.0
1194;409;5.0
1196;30;5.0
1196;399;5.0
1196;400;5.0
1196;391;5.0
1196;385;5.0
1196;39;5.0
1196;45;5.0
1196;51;5.0
1196;200;5.0
1196;201;5.0
1196;290;5.0
1196;220;5.0
1196;217;5.0
1196;210;5.0
1196;202;5.0
1196;475;5.0
1196;348;5.0
1196;63;5.0
1196;448;5.0
1196;452;5.0
1196;438;5.0
1196;561;5.0
1196;434;5.0
1196;95;5.0
1196;514;5.0
1196;480;5.0
1196;380;5.0
1196;477;5.0
1196;303;5.0
1196;305;5.0
1196;304;5.0
1196;375;5.0
1196;226;5.0
1196;69;5.0
1196;68;5.0
1196;79;5.0
1196;77;5.0
1196;493;5.0
1196;494;5.0
1196;249;5.0
1196;246;5.0
1196;112;5.0
1196;115;5.0
1196;122;5.0
1196;239;5.0
1196;234;5.0
1196;312;5.0
1196;469;5.0
1196;474;5.0
1196;464;5.0
1196;328;5.0
1196;330;5.0
1196;15;5.0
1196;17;5.0
1196;186;5.0
1196;382;5.0
1196;198;5.0
1196;279;5.0
1196;267;5.0
1196;268;5.0
1196;276;5.0
1196;4;5.0
1196;1;5.0
1196;414;5.0
1196;266;5.0
1196;265;5.0
1196;335;5.0
1196;572;5.0
1196;573;5.0
1196;590;5.0
1196;610;5.0
1196;597;5.0
1196;554;5.0
1196;593;5.0
1196;599;5.0
1196;527;5.0
1196;524;5.0
1196;540;5.0
1196;552;5.0
1196;555;5.0
1197;555;5.0
1197;538;5.0
1197;539;5.0
1197;524;5.0
1197;520;5.0
1197;600;5.0
1197;597;5.0
1197;605;5.0
1197;483;5.0
1197;488;5.0
1197;457;5.0
1197;275;5.0
1197;414;5.0
1197;1;5.0
1197;4;5.0
1197;268;5.0
1197;267;5.0
1197;198;5.0
1197;19;5.0
1197;27;5.0
1197;177;5.0
1197;165;5.0
1197;135;5.0
1197;469;5.0
1197;129;5.0
1197;122;5.0
1197;244;5.0
1197;251;5.0
1197;247;5.0
1197;258;5.0
1197;68;5.0
1197;224;5.0
1197;368;5.0
1197;304;5.0
1197;91;5.0
1197;514;5.0
1197;601;5.0
1197;98;5.0
1197;561;5.0
1197;562;5.0
1197;445;5.0
1197;452;5.0
1197;57;5.0
1197;426;5.0
1197;201;5.0
1197;200;5.0
1197;45;5.0
1197;39;5.0
1197;32;5.0
1197;42;5.0
1197;391;5.0
1197;398;5.0
1197;31;5.0
1197;412;5.0
1197;409;5.0
1198;408;5.0
1198;30;5.0
1198;399;5.0
1198;392;5.0
1198;393;5.0
1198;385;5.0
1198;32;5.0
1198;201;5.0
1198;290;5.0
1198;355;5.0
1198;202;5.0
1198;209;5.0
1198;217;5.0
1198;216;5.0
1198;220;5.0
1198;475;5.0
1198;57;5.0
1198;63;5.0
1198;452;5.0
1198;448;5.0
1198;441;5.0
1198;561;5.0
1198;96;5.0
1198;95;5.0
1198;514;5.0
1198;480;5.0
1198;380;5.0
1198;91;5.0
1198;304;5.0
1198;367;5.0
1198;302;5.0
1198;372;5.0
1198;68;5.0
1198;77;5.0
1198;256;5.0
1198;494;5.0
1198;249;5.0
1198;116;5.0
1198;112;5.0
1198;128;5.0
1198;313;5.0
1198;511;5.0
1198;165;5.0
1198;164;5.0
1198;328;5.0
1198;171;5.0
1198;27;5.0
1198;25;5.0
1198;19;5.0
1198;382;5.0
1198;186;5.0
1198;267;5.0
1198;288;5.0
1198;1;5.0
1198;13;5.0
1198;9;5.0
1198;414;5.0
1198;339;5.0
1198;265;5.0
1198;266;5.0
1198;573;5.0
1198;590;5.0
1198;586;5.0
1198;610;5.0
1198;597;5.0
1198;520;5.0
1198;524;5.0
1198;527;5.0
1198;531;5.0
1199;547;5.0
1199;600;5.0
1199;595;5.0
1199;603;5.0
1199;483;5.0
1199;266;5.0
1199;414;5.0
1199;182;5.0
1199;187;5.0
1199;16;5.0
1199;325;5.0
1199;160;5.0
1199;135;5.0
1199;156;5.0
1199;469;5.0
1199;313;5.0
1199;122;5.0
1199;221;5.0
1199;371;5.0
1199;380;5.0
1199;385;5.0
1199;391;5.0
1199;393;5.0
12;351;5.0
1200;220;5.0
1200;202;5.0
1200;39;5.0
1200;51;5.0
1200;380;5.0
1200;514;5.0
1200;96;5.0
1200;434;5.0
1200;452;5.0
1200;372;5.0
1200;368;5.0
1200;91;5.0
1200;303;5.0
1200;221;5.0
1200;66;5.0
1200;122;5.0
1200;231;5.0
1200;115;5.0
1200;244;5.0
1200;494;5.0
1200;313;5.0
1200;465;5.0
1200;135;5.0
1200;164;5.0
1200;15;5.0
1200;186;5.0
1200;183;5.0
1200;414;5.0
1200;266;5.0
1200;267;5.0
1200;610;5.0
1200;586;5.0
1200;599;5.0
1200;597;5.0
1200;555;5.0
1200;532;5.0
1200;524;5.0
1200;520;5.0
1201;610;5.0
1201;603;5.0
1201;483;5.0
1201;268;5.0
1201;414;5.0
1201;187;5.0
1201;17;5.0
1201;18;5.0
1201;415;5.0
1201;29;5.0
1201;171;5.0
1201;168;5.0
1201;164;5.0
1201;469;5.0
1201;249;5.0
1201;66;5.0
1201;296;5.0
1201;305;5.0
1201;448;5.0
1201;103;5.0
1201;380;5.0
1201;202;5.0
1201;362;5.0
1201;57;5.0
120130;523;5.0
120138;105;5.0
1202;499;5.0
1203;249;5.0
1203;328;5.0
1203;135;5.0
1203;152;5.0
1203;168;5.0
1203;18;5.0
1203;338;5.0
1203;345;5.0
1203;4;5.0
1203;62;5.0
1203;64;5.0
1203;601;5.0
1203;480;5.0
1203;305;5.0
1203;309;5.0
1203;377;5.0
1203;483;5.0
1203;590;5.0
1204;572;5.0
1204;597;5.0
1204;372;5.0
1204;310;5.0
1204;437;5.0
1204;64;5.0
1204;57;5.0
1204;290;5.0
1204;294;5.0
1204;202;5.0
1204;391;5.0
1204;385;5.0
1204;288;5.0
1204;414;5.0
1204;382;5.0
1204;384;5.0
1204;199;5.0
1204;137;5.0
1204;140;5.0
1204;312;5.0
1204;108;5.0
120466;122;5.0
120478;105;5.0
1206;239;5.0
1206;502;5.0
1206;312;5.0
1206;469;5.0
1206;135;5.0
1206;156;5.0
1206;198;5.0
1206;193;5.0
1206;182;5.0
1206;17;5.0
1206;417;5.0
1206;414;5.0
1206;339;5.0
1206;266;5.0
1206;1;5.0
1206;385;5.0
1206;387;5.0
1206;391;5.0
1206;393;5.0
1206;41;5.0
1206;220;5.0
1206;362;5.0
1206;450;5.0
1206;452;5.0
1206;103;5.0
1206;105;5.0
1206;95;5.0
1206;371;5.0
1206;305;5.0
1206;91;5.0
1206;66;5.0
1206;73;5.0
1206;74;5.0
1206;597;5.0
1206;600;5.0
1206;603;5.0
120635;586;5.0
1207;590;5.0
1207;488;5.0
1207;597;5.0
1207;554;5.0
1207;85;5.0
1207;221;5.0
1207;304;5.0
1207;367;5.0
1207;380;5.0
1207;357;5.0
1207;398;5.0
1207;413;5.0
1207;414;5.0
1207;418;5.0
1207;27;5.0
1207;168;5.0
1207;177;5.0
1207;193;5.0
1207;315;5.0
1208;312;5.0
1208;317;5.0
1208;469;5.0
1208;465;5.0
1208;137;5.0
1208;160;5.0
1208;251;5.0
1208;239;5.0
1208;122;5.0
1208;115;5.0
1208;182;5.0
1208;199;5.0
1208;171;5.0
1208;168;5.0
1208;414;5.0
1208;266;5.0
1208;275;5.0
1208;268;5.0
1208;391;5.0
1208;387;5.0
1208;362;5.0
1208;290;5.0
1208;215;5.0
1208;59;5.0
1208;63;5.0
1208;64;5.0
1208;427;5.0
1208;348;5.0
1208;356;5.0
1208;477;5.0
1208;95;5.0
1208;105;5.0
1208;437;5.0
1208;368;5.0
1208;372;5.0
1208;377;5.0
1208;221;5.0
1208;84;5.0
1208;74;5.0
1208;597;5.0
1208;599;5.0
1208;555;5.0
1208;603;5.0
1208;610;5.0
1208;572;5.0
1209;610;5.0
1209;448;5.0
1209;202;5.0
1209;362;5.0
1209;18;5.0
1209;197;5.0
1209;187;5.0
1210;186;5.0
1210;198;5.0
1210;17;5.0
1210;15;5.0
1210;171;5.0
1210;267;5.0
1210;276;5.0
1210;1;5.0
1210;344;5.0
1210;414;5.0
1210;337;5.0
1210;112;5.0
1210;122;5.0
1210;120;5.0
1210;239;5.0
1210;232;5.0
1210;234;5.0
1210;246;5.0
1210;255;5.0
1210;160;5.0
1210;166;5.0
1210;330;5.0
1210;464;5.0
1210;312;5.0
1210;200;5.0
1210;201;5.0
1210;210;5.0
1210;217;5.0
1210;475;5.0
1210;52;5.0
1210;399;5.0
1210;400;5.0
1210;30;5.0
1210;39;5.0
1210;33;5.0
1210;42;5.0
1210;45;5.0
1210;44;5.0
1210;448;5.0
1210;437;5.0
1210;438;5.0
1210;96;5.0
1210;97;5.0
1210;380;5.0
1210;77;5.0
1210;79;5.0
1210;226;5.0
1210;70;5.0
1210;69;5.0
1210;68;5.0
1210;372;5.0
1210;304;5.0
1210;305;5.0
1210;303;5.0
1210;610;5.0
1210;605;5.0
1210;572;5.0
1210;573;5.0
1210;555;5.0
1210;540;5.0
1210;527;5.0
1210;599;5.0
1210;597;5.0
1210;554;5.0
1210;591;5.0
1211;547;5.0
1211;606;5.0
1211;603;5.0
1211;385;5.0
1212;387;5.0
1212;57;5.0
1212;59;5.0
1212;221;5.0
1212;74;5.0
1212;469;5.0
1212;156;5.0
1212;168;5.0
1212;23;5.0
1212;188;5.0
121231;122;5.0
121231;610;5.0
1213;554;5.0
1213;553;5.0
1213;555;5.0
1213;532;5.0
1213;610;5.0
1213;585;5.0
1213;122;5.0
1213;239;5.0
1213;118;5.0
1213;503;5.0
1213;313;5.0
1213;195;5.0
1213;182;5.0
1213;415;5.0
1213;168;5.0
1213;331;5.0
