"Title" "MeanRating" "movieId" "genres"
"66" "Always Watching: A Marble Hornets Story (2015)" 2 140016 "Horror"
"67" "Amateur (1994)" 2 149 "Crime|Drama|Thriller"
"68" "American Astronaut, The (2001)" 2 4777 "Comedy|Musical|Sci-Fi"
"69" "American Buffalo (1996)" 2 806 "Crime|Drama"
"70" "American Carol, An (2008)" 2 62586 "Comedy|Fantasy"
"71" "American Fable (2017)" 2 169180 "Thriller"
"72" "American Haunting, An (2005)" 2 45361 "Drama|Horror|Mystery|Thriller"
"73" "American Heist (2015)" 2 126420 "Action"
"74" "American Me (1992)" 2 6022 "Drama"
"75" "American Ninja (1985)" 2 4565 "Action|Adventure"
"76" "American Outlaws (2001)" 2 4721 "Action|Comedy|Western"
"77" "American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005)" 2 39715 "Comedy"
"78" "American Pie Presents: The Book of Love (American Pie 7: The Book of Love) (2009)" 2 73106 "Comedy"
"79" "American Psycho II: All American Girl (2002)" 2 27473 "Comedy|Crime|Horror|Mystery|Thriller"
"80" "American Werewolf in Paris, An (1997)" 2 2793 "Comedy|Horror|Romance|Thriller"
"81" "Americathon (1979)" 2 8427 "Comedy|Sci-Fi"
"82" "Amityville 1992: It's About Time (1992)" 2 1322 "Horror"
"83" "Amityville 3-D (1983)" 2 1323 "Horror"
"84" "Amityville Horror, The (2005)" 2 33085 "Horror|Thriller"
"85" "Amos & Andrew (1993)" 2 1440 "Comedy"
"86" "Anaconda (1997)" 2 1499 "Action|Adventure|Thriller"
"87" "Anacondas: The Hunt for the Blood Orchid (2004)" 2 8830 "Adventure|Drama|Horror|Sci-Fi|Thriller"
"88" "And So It Goes (2014)" 2 112749 "Comedy|Drama|Romance"
"89" "Andre (1994)" 2 577 "Adventure|Children|Drama"
"90" "Angel Eyes (2001)" 2 4305 "Romance|Thriller"
"91" "Angels in the Outfield (1994)" 2 1021 "Children|Comedy"
"92" "Angie (1994)" 2 6788 "Comedy|Drama|Romance"
"93" "Angus, Thongs and Perfect Snogging (2008)" 2 62718 "Comedy|Romance"
"94" "Animal Factory (2000)" 2 8495 "Crime|Drama"
"95" "Animal, The (2001)" 2 4340 "Comedy"
"96" "Annie Get Your Gun (1950)" 2 25959 "Comedy|Musical|Romance|Western"
"97" "Another Cinderella Story (2008)" 2 91266 "Children|Comedy|Musical|Romance"
"98" "Anti-Social (2015)" 2 143001 "Crime"
"99" "Any Which Way You Can (1980)" 2 4714 "Comedy"
"100" "Anything for Her (Pour elle) (2008)" 2 83796 "Crime|Drama|Thriller"
"101" "Anything for Love (2016)" 2 164753 "Romance"
"102" "Anywhere But Here (1999)" 2 3051 "Comedy|Drama"
"103" "Apollo 18 (2011)" 2 92192 "Horror|Sci-Fi|Thriller"
"104" "April Fool's Day (1986)" 2 1330 "Horror"
"105" "April Morning (1988)" 2 137218 "Drama"
"106" "Aquamarine (2006)" 2 44225 "Children|Comedy|Fantasy"
"107" "Are We Done Yet? (2007)" 2 52279 "Comedy"
"108" "Around the World in 80 Days (2004)" 2 8526 "Adventure|Children|Comedy"
"109" "Art of War, The (2000)" 2 3879 "Action|Thriller"
"110" "Arthur 2: On the Rocks (1988)" 2 4471 "Comedy|Romance"
"111" "Assassin's Creed (2016)" 2 167370 "Action|Adventure|Sci-Fi"
"112" "Assassination Tango (2002)" 2 6267 "Drama|Thriller"
"113" "Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012)" 2 97665 "Adventure|Comedy"
"114" "Astronaut's Wife, The (1999)" 2 2827 "Horror|Sci-Fi|Thriller"
"115" "Astronaut Farmer, The (2007)" 2 50923 "Drama"
"116" "At Middleton (2013)" 2 111680 "Comedy|Romance"
"117" "Atlas Shrugged: Part 1 (2011)" 2 86355 "Drama|Mystery|Sci-Fi"
"118" "Attack of the Giant Leeches (1959)" 2 8138 "Horror|Sci-Fi"
"119" "Attack of the Killer Tomatoes! (1978)" 2 2163 "Comedy|Horror"
"120" "Attila (Attila Flagello di Dio) (1982)" 2 5922 "Action"
"121" "Audrey Rose (1977)" 2 1331 "Horror"
"122" "Autumn in New York (2000)" 2 3824 "Drama|Romance"
"123" "Avalanche (1978)" 2 2534 "Action"
"124" "Avengers, The (1998)" 2 2153 "Action|Adventure"
"125" "B*A*P*S (1997)" 2 1490 "Comedy"
"126" "B. Monkey (1998)" 2 1770 "Crime|Romance|Thriller"
"127" "Babe, The (1992)" 2 6517 "Drama"
"128" "Baby Geniuses (1999)" 2 2555 "Comedy"
"129" "Baby, The (1973)" 2 3280 "Horror"
"130" "Baby... Secret of the Lost Legend (1985)" 2 3401 "Adventure|Sci-Fi"
"131" "Babylon 5" 2 40697 "Sci-Fi"
"132" "Babylon A.D. (2008)" 2 61350 "Action|Adventure|Sci-Fi|Thriller"
"133" "Babysitter, The (1995)" 2 217 "Drama|Thriller"
"134" "Back to the Beach (1987)" 2 4081 "Comedy"
"135" "Bad Asses on the Bayou (2015)" 2 136816 "Action|Comedy"
"136" "Bad Girls (1994)" 2 416 "Western"
"137" "Bad Karma (2012)" 2 107945 "Thriller"
"138" "Bad Lieutenant: Port of Call New Orleans (2009)" 2 72405 "Crime|Drama"
"139" "Bad Words (2013)" 2 109895 "Comedy"
"140" "Bait (2000)" 2 3898 "Action|Comedy"
"141" "Ballistic: Ecks vs. Sever (2002)" 2 5609 "Action|Thriller"
"142" "Balls Out: Gary the Tennis Coach (2009)" 2 68600 "Comedy"
"143" "Banger Sisters, The (2002)" 2 5610 "Comedy|Drama"
"144" "Bank Dick, The (1940)" 2 3929 "Comedy"
"145" "Barbershop 2: Back in Business (2004)" 2 7261 "Comedy"
"146" "Barbershop: The Next Cut (2016)" 2 157270 "Comedy"
"147" "Barefoot Executive, The (1971)" 2 2032 "Children|Comedy"
"148" "Barney's Great Adventure (1998)" 2 1826 "Adventure|Children"
"149" "Bartleby (2001)" 2 27306 "Comedy|Drama"
"150" "Basic Instinct 2 (2006)" 2 44759 "Crime|Drama|Mystery|Thriller"
"151" "Batman & Robin (1997)" 2 1562 "Action|Adventure|Fantasy|Thriller"
"152" "Batman v Superman: Dawn of Justice (2016)" 2 136864 "Action|Adventure|Fantasy|Sci-Fi"
"153" "Batman/Superman Movie, The (1998)" 2 27155 "Action|Adventure|Animation|Children|Fantasy|Sci-Fi"
"154" "Bats (1999)" 2 2974 "Horror|Thriller"
"155" "Battle Planet (2008)" 2 184053 "Action|Sci-Fi"
"156" "Battle: Los Angeles (2011)" 2 85131 "Action|Sci-Fi|War"
"157" "Battlefield Earth (2000)" 2 3593 "Action|Sci-Fi"
"158" "Battleship (2012)" 2 94018 "Action|Sci-Fi|Thriller|IMAX"
"159" "Bay, The (2012)" 2 97988 "Horror|Sci-Fi|Thriller"
"160" "Be Cool (2005)" 2 32019 "Comedy|Crime|Musical"
"161" "Beach Blanket Bingo (1965)" 2 4394 "Comedy|Musical"
"162" "Beast Within, The (1982)" 2 5925 "Horror"
"163" "Beautician and the Beast, The (1997)" 2 1453 "Comedy|Romance"
"164" "Beautiful (2000)" 2 3912 "Comedy|Drama"
"165" "Beautiful Creatures (2000)" 2 4242 "Comedy|Crime|Drama|Thriller"
"166" "Beautiful Creatures (2013)" 2 100487 "Drama|Fantasy|Romance"
"167" "Beautiful Losers (2008)" 2 114126 "Documentary"
"168" "Beauty Shop (2005)" 2 32589 "Comedy"
"169" "Bedazzled (1967)" 2 7708 "Comedy|Fantasy"
"170" "Beethoven's 2nd (1993)" 2 6794 "Children|Comedy"
"171" "Beethoven (1992)" 2 6793 "Children|Comedy|Drama"
"172" "Behind Enemy Lines II: Axis of Evil (2006)" 2 90384 "Action|Thriller|War"
"173" "Being Julia (2004)" 2 8943 "Comedy|Drama"
"174" "Beowulf & Grendel (2005)" 2 38294 "Action|Adventure|Drama|Fantasy"
"175" "Bernie (1996)" 2 87413 "Comedy|Drama"
"176" "Best Defense (1984)" 2 7292 "Comedy|War"
"177" "Best of the Best (1989)" 2 4568 "Action"
"178" "Best of the Best 3: No Turning Back (1995)" 2 1170 "Action"
"179" "Betrayed (1988)" 2 3370 "Drama|Thriller"
"180" "Betsy's Wedding (1990)" 2 5581 "Comedy"
"181" "Better Living Through Chemistry (2014)" 2 108715 "Comedy|Drama"
"182" "Better Living Through Circuitry (1999)" 2 3625 "Documentary"
"183" "Beverly Hills Chihuahua (2008)" 2 63540 "Adventure|Children|Comedy"
"184" "Beverly Hills Ninja (1997)" 2 1431 "Action|Comedy"
"185" "Bewitched (2005)" 2 33836 "Comedy|Fantasy|Romance"
"186" "Beyond Rangoon (1995)" 2 155 "Adventure|Drama|War"
"187" "Beyond the Poseidon Adventure (1979)" 2 2537 "Adventure"
"188" "Beyond the Sea (2004)" 2 30818 "Drama|Musical"
"189" "Big Bang, The (2011)" 2 94011 "Action|Thriller"
"190" "Big Bounce, The (2004)" 2 7257 "Comedy|Crime|Thriller"
"191" "Big Bully (1996)" 2 75 "Comedy|Drama"
"192" "Big Business (1988)" 2 4476 "Comedy"
"193" "Big Doll House, The (1971)" 2 5156 "Action"
"194" "Big Green, The (1995)" 2 54 "Children|Comedy"
"195" "Big Momma's House (2000)" 2 3646 "Comedy"
"196" "Big Momma's House 2 (2006)" 2 43558 "Action|Comedy|Crime"
"197" "Big Top Pee-Wee (1988)" 2 4477 "Adventure|Children|Comedy"
"198" "Big Trouble (2002)" 2 4774 "Comedy|Crime"
"199" "Biker Boyz (2003)" 2 6057 "Action|Crime|Drama"
"200" "Billy Bathgate (1991)" 2 5689 "Crime|Drama"
"201" "Billy Jack Goes to Washington (1977)" 2 3958 "Drama"
"202" "Bird on a Wire (1990)" 2 3705 "Action|Comedy|Romance"
"203" "Birth (2004)" 2 8959 "Drama|Mystery"
"204" "Birth of a Nation, The (1915)" 2 7065 "Drama|War"
"205" "Black Book (Zwartboek) (2006)" 2 52042 "Drama|Thriller|War"
"206" "Black Christmas (2006)" 2 50147 "Action|Horror|Thriller"
"207" "Black Knight (2001)" 2 4899 "Adventure|Comedy|Fantasy"
"208" "Black Mask (Hak hap) (1996)" 2 2625 "Action|Adventure|Crime|Sci-Fi|Thriller"
"209" "Black Mass (2015)" 2 136018 "Crime|Drama"
"210" "Black Sheep (2006)" 2 55553 "Comedy|Horror"
"211" "Black Stallion Returns, The (1983)" 2 6169 "Adventure|Children"
"212" "Black Widow (1987)" 2 7305 "Crime|Drama|Mystery|Thriller"
"213" "Blackhat (2015)" 2 120637 "Action|Crime|Drama|Mystery|Thriller"
"214" "BlacKkKlansman (2018)" 2 189713 "Comedy|Crime|Drama"
"215" "Blackrock (1997)" 2 5828 "Drama|Thriller"
"216" "Blame It on the Bellboy (1992)" 2 7191 "Comedy"
"217" "Blank Check (1994)" 2 2036 "Children|Comedy"
"218" "Blankman (1994)" 2 5053 "Comedy"
"219" "Blaze (1989)" 2 4573 "Comedy|Drama"
"220" "Bleeder (1999)" 2 27124 "Drama|Thriller"
"221" "Blind Date (1984)" 2 6044 "Horror|Thriller"
"222" "Blind Date (1987)" 2 3394 "Comedy|Romance"
"223" "Bling Ring, The (2013)" 2 103137 "Crime|Drama"
"224" "Blood and Chocolate (2007)" 2 50796 "Drama|Fantasy|Horror|Romance"
"225" "Blood and Wine (Blood & Wine) (1996)" 2 1351 "Crime|Drama|Thriller"
"226" "Blood: The Last Vampire (2009)" 2 73488 "Action|Horror|Thriller"
"227" "Bloodmoon (1997)" 2 160341 "Action|Thriller"
"228" "Bloodsport III (1996)" 2 136012 "Action|Thriller"
"229" "Blue Chips (1994)" 2 424 "Drama"
"230" "Blue Juice (1995)" 2 1318 "Comedy|Drama"
"231" "Blue Lagoon, The (1980)" 2 2950 "Adventure|Drama|Romance"
"232" "Blue Steel (1990)" 2 5961 "Action|Thriller"
"233" "Blueberry (2004)" 2 27450 "Adventure|Western"
"234" "Bo Burnham: Make Happy (2016)" 2 159849 "Comedy"
"235" "Boat Trip (2003)" 2 6249 "Comedy"
"236" "Bobby Jones, Stroke of Genius (2004)" 2 27830 "Drama"
"237" "Body Double (1984)" 2 7616 "Mystery|Thriller"
"238" "Bogus (1996)" 2 885 "Children|Drama|Fantasy"
"239" "Bollywood/Hollywood (2002)" 2 6696 "Comedy|Drama|Musical|Romance"
"240" "Bones (2001)" 2 4852 "Horror"
"241" "Bonfire of the Vanities (1990)" 2 3130 "Comedy|Crime|Drama"
"242" "Boniface's Holiday (1965)" 2 176621 "Animation|Children|Comedy|Romance"
"243" "Boogeyman (2005)" 2 31431 "Drama|Horror|Mystery|Thriller"
"244" "Book of Love (1990)" 2 8402 "Comedy|Romance"
"245" "Born in East L.A. (1987)" 2 4089 "Comedy"
"246" "Bounce (2000)" 2 3987 "Drama|Romance"
"247" "Boundaries (2018)" 2 189043 "Comedy|Drama"
"248" "Boxcar Bertha (1972)" 2 5275 "Drama"
"249" "Boy Who Could Fly, The (1986)" 2 2453 "Drama|Fantasy"
"250" "Boys (1996)" 2 703 "Drama"
"251" "Boys and Girls (2000)" 2 3743 "Comedy|Romance"
"252" "Boys, The (1998)" 2 2695 "Drama"
"253" "Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)" 2 110541 "Action|Comedy"
"254" "Brain That Wouldn't Die, The (1962)" 2 3833 "Horror|Sci-Fi"
"255" "Brainstorm (2001)" 2 44719 "Drama"
"256" "Brake (2012)" 2 96114 "Crime|Thriller"
"257" "Brandon Teena Story, The (1998)" 2 3281 "Documentary"
"258" "Brass Teapot, The (2012)" 2 101529 "Comedy|Fantasy|Thriller"
"259" "Brave New World (1998)" 2 27074 "Sci-Fi"
"260" "Breakin' (1984)" 2 6349 "Drama|Musical"
"261" "Breakin' 2: Electric Boogaloo (1984)" 2 6348 "Musical"
"262" "Breathless (1983)" 2 3584 "Action|Drama|Romance|Thriller"
"263" "Brick Mansions (2014)" 2 110826 "Action|Crime|Drama"
"264" "Bride of Chucky (Child's Play 4) (1998)" 2 2315 "Comedy|Horror|Thriller"
"265" "Bring It On Again (2004)" 2 27685 "Comedy"
"266" "Bring It On: All or Nothing (2006)" 2 53808 "Comedy"
"267" "Bring It On: Fight to the Finish (2009)" 2 109416 "Comedy"
"268" "Bring It On: In It To Win It (2007)" 2 118512 "Comedy"
"269" "Bringing Down the House (2003)" 2 6212 "Comedy"
"270" "Brother from Another Planet, The (1984)" 2 3700 "Drama|Sci-Fi"
"271" "Brown Sugar (2002)" 2 5664 "Romance"
"272" "Bubble Boy (2001)" 2 4732 "Comedy"
"273" "Buck Rogers in the 25th Century (1979)" 2 158388 "Sci-Fi"
"274" "Bucket Of Blood, A (1959)" 2 7993 "Comedy|Horror"
"275" "Buddy (1997)" 2 1551 "Adventure|Children|Drama"
"276" "Buddy Boy (1999)" 2 3455 "Drama|Thriller"
"277" "Buffy the Vampire Slayer (1992)" 2 3264 "Action|Comedy|Horror"
"278" "Bullet to the Head (2012)" 2 91483 "Action|Crime|Film-Noir"
"279" "Bulletproof Monk (2003)" 2 6294 "Action|Adventure|Sci-Fi"
"280" "Bunraku (2010)" 2 91273 "Action|Drama|Fantasy"
"281" "Burlesque (2010)" 2 83086 "Drama|Musical|Romance"
"282" "Burnt (2015)" 2 142536 "Drama"
"283" "Bustin' Loose (1981)" 2 3014 "Comedy"
"284" "By the Gun (2014)" 2 118326 "Crime|Drama|Thriller"
"285" "Cabin Boy (1994)" 2 429 "Comedy"
"286" "Caddyshack II (1988)" 2 4483 "Comedy"
"287" "Cadillac Man (1990)" 2 5334 "Comedy|Crime"
"288" "Call, The (2013)" 2 101360 "Drama|Thriller"
"289" "Camino (2016)" 2 155358 "Action|Adventure|Thriller"
"290" "Camp Nowhere (1994)" 2 6625 "Adventure|Children|Comedy"
"291" "Candyman (1992)" 2 1342 "Horror|Thriller"
"292" "Cannonball Run II (1984)" 2 4397 "Action|Comedy"
"293" "Captive, The (2014)" 2 114925 "Crime|Drama|Thriller"
"294" "Care Bears Movie II: A New Generation (1986)" 2 5539 "Animation|Children"
"295" "Care Bears Movie, The (1985)" 2 5538 "Animation|Children|Fantasy"
"296" "Career Opportunities (1991)" 2 45969 "Comedy|Romance"
"297" "Careful What You Wish For (2015)" 2 136786 "Thriller"
"298" "Carnosaur (1993)" 2 3572 "Horror|Sci-Fi"
"299" "Carnosaur 2 (1995)" 2 3573 "Horror|Sci-Fi"
"300" "Carpool (1996)" 2 867 "Comedy|Crime"
"301" "Carrie (2013)" 2 105731 "Drama|Horror"
"302" "Casino Royale (1967)" 2 5796 "Action|Adventure|Comedy"
"303" "Cat's Eye (1985)" 2 2787 "Horror"
"304" "Cat's Meow, The (2002)" 2 5297 "Drama|Thriller"
"305" "Cat from Outer Space, The (1978)" 2 2038 "Children|Comedy|Sci-Fi"
"306" "Cat in the Hat, The (2003)" 2 6951 "Children|Comedy"
"307" "Catch and Release (2006)" 2 50792 "Comedy|Drama|Romance"
"308" "Catch That Kid (2004)" 2 7262 "Action|Adventure|Children|Comedy|Crime"
"309" "Caveman (1981)" 2 5427 "Comedy"
"310" "Cedar Rapids (2011)" 2 84615 "Comedy"
"311" "Cesar Chavez (2014)" 2 114396 "Drama"
"312" "Chairman of the Board (1998)" 2 1679 "Comedy"
"313" "Chances Are (1989)" 2 4578 "Comedy|Romance"
"314" "Charlie's Angels: Full Throttle (2003)" 2 6503 "Action|Adventure|Comedy|Crime|Thriller"
"315" "Charlie Countryman (2013)" 2 106542 "Action|Comedy|Romance"
"316" "Chase, The (1994)" 2 31367 "Action|Adventure|Comedy|Crime|Romance|Thriller"
"317" "Chasers (1994)" 2 564 "Comedy"
"318" "Chasing Papi (a.k.a. Papi Chulo) (2003)" 2 6295 "Comedy"
"319" "Cheaper by the Dozen (2003)" 2 7161 "Children|Comedy"
"320" "Cheaper by the Dozen 2 (2005)" 2 42009 "Adventure|Comedy"
"321" "Cherry 2000 (1987)" 2 4092 "Romance|Sci-Fi"
"322" "Cherrybomb (2009)" 2 79259 "Drama|Thriller"
"323" "Chicken Little (2005)" 2 40339 "Action|Adventure|Animation|Children|Comedy|Sci-Fi"
"324" "Child's Play 2 (1990)" 2 1992 "Horror|Thriller"
"325" "Child's Play 3 (1991)" 2 1993 "Comedy|Horror|Thriller"
"326" "Children of the Corn (1984)" 2 2122 "Horror|Thriller"
"327" "Children of the Corn II: The Final Sacrifice (1993)" 2 2515 "Horror"
"328" "Chopper (2000)" 2 4251 "Drama|Thriller"
"329" "Christmas in Connecticut (1992)" 2 116044 "Comedy|Romance"
"330" "Christmas with the Kranks (2004)" 2 8978 "Children|Comedy"
"331" "Christopher Columbus: The Discovery (1992)" 2 70703 "Adventure"
"332" "Chuck & Buck (2000)" 2 3794 "Comedy|Drama"
"333" "Cirque du Freak: The Vampire's Assistant (2009)" 2 72165 "Action|Adventure|Comedy|Fantasy|Horror|Thriller"
"334" "Clara's Heart (1988)" 2 3714 "Drama"
"335" "Clash of the Titans (2010)" 2 76175 "Action|Adventure|Drama|Fantasy"
"336" "Class Act (1992)" 2 103609 "Comedy"
"337" "Class Action (1991)" 2 32058 "Drama"
"338" "Class Reunion (1982)" 2 3313 "Comedy"
"339" "Claymation Christmas Celebration, A (1987)" 2 8574 "Animation|Children|Comedy|Musical"
"340" "Clockstoppers (2002)" 2 5264 "Action|Adventure|Sci-Fi|Thriller"
"341" "Cloudy with a Chance of Meatballs 2 (2013)" 2 105468 "Animation|Children|Comedy|Fantasy"
"342" "Club Dread (2004)" 2 7319 "Comedy|Horror"
"343" "Club Paradise (1986)" 2 26567 "Comedy"
"344" "Cobra (1986)" 2 6800 "Action|Crime"
"345" "Cocoon: The Return (1988)" 2 2408 "Comedy|Sci-Fi"
"346" "Coffee Town (2013)" 2 103819 "Comedy"
"347" "Cold Comes the Night (2013)" 2 109295 "Crime|Drama|Thriller"
"348" "Cold Creek Manor (2003)" 2 6751 "Drama|Thriller"
"349" "Cold in July (2014)" 2 110611 "Drama|Thriller"
"350" "Collision Course (1989)" 2 105020 "Action|Comedy|Thriller"
"351" "Colombiana (2011)" 2 89087 "Action|Adventure|Drama|Thriller"
"352" "Colonia (2016)" 2 139857 "Thriller"
"353" "Comic-Con Episode IV: A Fan's Hope (2011)" 2 94122 "Documentary"
"354" "Comic Book Villains (2002)" 2 6670 "Comedy"
"355" "Comic Book: The Movie (2004)" 2 27762 "Comedy"
"356" "Company Man (2000)" 2 4156 "Comedy"
"357" "Company Men, The (2010)" 2 82534 "Drama"
"358" "Company of Wolves, The (1984)" 2 5797 "Fantasy|Horror"
"359" "Conan the Barbarian (2011)" 2 89190 "Action|Adventure|Fantasy"
"360" "Conception (2011)" 2 96530 "Comedy|Romance"
"361" "Concussion (2015)" 2 145839 "Drama"
"362" "Coneheads (1993)" 2 435 "Comedy|Sci-Fi"
"363" "Confessions of a Teenage Drama Queen (2004)" 2 7316 "Comedy"
"364" "Cool World (1992)" 2 7228 "Animation|Comedy|Fantasy"
"365" "Cop (1988)" 2 4093 "Thriller"
"366" "Cop and 1 (1993)" 2 33966 "Comedy"
"367" "Cop Out (2010)" 2 74532 "Action|Comedy|Crime"
"368" "Cops and Robbersons (1994)" 2 437 "Comedy"
"369" "Core, The (2003)" 2 6264 "Action|Drama|Sci-Fi|Thriller"
"370" "Coriolanus (2011)" 2 91571 "Drama|Thriller"
"371" "Corruptor, The (1999)" 2 2540 "Action|Crime|Drama|Thriller"
"372" "Couch Trip, The (1988)" 2 4490 "Comedy"
"373" "Counselor, The (2013)" 2 105755 "Crime|Drama|Thriller"
"374" "Craig Ferguson: Tickle Fight (2017)" 2 181659 "Comedy"
"375" "Creature from the Black Lagoon, The (1954)" 2 3930 "Adventure|Horror|Sci-Fi"
"376" "Creep 2 (2017)" 2 179749 "Comedy|Horror"
"377" "Crew, The (2000)" 2 3884 "Comedy"
"378" "Crime Busters (1977)" 2 47538 "Action|Adventure|Comedy|Crime"
"379" "Crimewave (1985)" 2 6804 "Comedy|Crime"
"380" "Crimson Rivers 2: Angels of the Apocalypse (Rivieres pourpres II - Les anges de l'apocalypse, Les) (2004)" 2 27689 "Action|Crime|Thriller"
"381" "Critical Care (1997)" 2 1677 "Comedy|Drama"
"382" "Crocodile Dundee II (1988)" 2 2471 "Action|Adventure|Comedy"
"383" "Crocodile Dundee in Los Angeles (2001)" 2 4254 "Comedy|Drama"
"384" "Crocodile Hunter: Collision Course, The (2002)" 2 5462 "Adventure|Comedy"
"385" "Crooklyn (1994)" 2 352 "Comedy|Drama"
"386" "Crossing Over (2009)" 2 68552 "Drama"
"387" "Crossroads (2002)" 2 5106 "Comedy|Musical|Romance"
"388" "Crow: Salvation, The (2000)" 2 3563 "Action|Horror"
"389" "Crush (2001)" 2 5284 "Comedy|Romance"
"390" "Crush, The (1993)" 2 3835 "Thriller"
"391" "Cry_Wolf (a.k.a. Cry Wolf) (2005)" 2 36533 "Drama|Horror|Mystery|Thriller"
"392" "Cujo (1983)" 2 2121 "Horror|Thriller"
"393" "Curly Sue (1991)" 2 6558 "Comedy|Drama"
"394" "Curse of the Golden Flower (Man cheng jin dai huang jin jia) (2006)" 2 50005 "Action|Drama"
