"Title" "MeanRating" "movieId" "genres"
"64" "Bean (1997)" 3 1665 "Comedy"
"65" "Beautiful People (1999)" 5 3302 "Comedy"
"66" "Beauty Shop (2005)" 2 32589 "Comedy"
"67" "Bedazzled (2000)" 3 3968 "Comedy"
"68" "Beer League (2006)" 4 50610 "Comedy"
"69" "Beerfest (2006)" 4 47640 "Comedy"
"70" "Best in Show (2000)" 4 3911 "Comedy"
"71" "Betsy's Wedding (1990)" 2 5581 "Comedy"
"72" "Big Business (1988)" 2 4476 "Comedy"
"73" "Big Daddy (1999)" 3 2694 "Comedy"
"74" "Big Momma's House (2000)" 2 3646 "Comedy"
"75" "Big Stan (2007)" 3 67534 "Comedy"
"76" "Bikini Beach (1964)" 1 3922 "Comedy"
"77" "Bill Burr: I'm Sorry You Feel That Way (2014)" 4 118930 "Comedy"
"78" "Bill Burr: Let It Go (2010)" 4 121372 "Comedy"
"79" "Bill Burr: Walk Your Way Out (2017)" 4 168632 "Comedy"
"80" "Bill Burr: Why Do I Do This? (2008)" 4 121374 "Comedy"
"81" "Bill Burr: You People Are All the Same (2012)" 4 119153 "Comedy"
"82" "Bill Hicks: Revelations (1993)" 5 102217 "Comedy"
"83" "Billy Liar (1963)" 4 4687 "Comedy"
"84" "Billy Madison (1995)" 3 216 "Comedy"
"85" "Bio-Dome (1996)" 3 65 "Comedy"
"86" "Black Sheep (1996)" 3 88 "Comedy"
"87" "Blackadder's Christmas Carol (1988)" 3 65135 "Comedy"
"88" "Blackadder Back & Forth (1999)" 4 65133 "Comedy"
"89" "Blame It on the Bellboy (1992)" 2 7191 "Comedy"
"90" "Blankman (1994)" 2 5053 "Comedy"
"91" "Blended (2014)" 4 111617 "Comedy"
"92" "Blockers (2018)" 3 185473 "Comedy"
"93" "Blue Mountain State: The Rise of Thadland (2015)" 3 146210 "Comedy"
"94" "Blue Streak (1999)" 3 2860 "Comedy"
"95" "Bo Burnham: Make Happy (2016)" 2 159849 "Comedy"
"96" "Boat Trip (2003)" 2 6249 "Comedy"
"97" "Bob Roberts (1992)" 3 1171 "Comedy"
"98" "Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006)" 3 48385 "Comedy"
"99" "Born in East L.A. (1987)" 2 4089 "Comedy"
"100" "Born Yesterday (1950)" 4 3341 "Comedy"
"101" "Bowfinger (1999)" 3 2770 "Comedy"
"102" "Brewster's Millions (1985)" 3 4010 "Comedy"
"103" "Bridesmaids (2011)" 4 86833 "Comedy"
"104" "Brighton Beach Memoirs (1986)" 4 2736 "Comedy"
"105" "Bring It On (2000)" 3 3882 "Comedy"
"106" "Bring It On Again (2004)" 2 27685 "Comedy"
"107" "Bring It On: All or Nothing (2006)" 2 53808 "Comedy"
"108" "Bring It On: Fight to the Finish (2009)" 2 109416 "Comedy"
"109" "Bring It On: In It To Win It (2007)" 2 118512 "Comedy"
"110" "Bringing Down the House (2003)" 2 6212 "Comedy"
"111" "Broadway Danny Rose (1984)" 4 7983 "Comedy"
"112" "Bros Before Hos (2013)" 3 144222 "Comedy"
"113" "Bubble Boy (2001)" 2 4732 "Comedy"
"114" "Bullets Over Broadway (1994)" 4 348 "Comedy"
"115" "Bustin' Loose (1981)" 2 3014 "Comedy"
"116" "But I'm a Cheerleader (1999)" 3 3786 "Comedy"
"117" "Cabin Boy (1994)" 2 429 "Comedy"
"118" "Caddyshack (1980)" 4 3552 "Comedy"
"119" "Caddyshack II (1988)" 2 4483 "Comedy"
"120" "Calendar Girls (2003)" 3 7155 "Comedy"
"121" "Campus Man (1987)" 1 6853 "Comedy"
"122" "Car Wash (1976)" 4 6410 "Comedy"
"123" "Carry On Don't Lose Your Head (1966)" 4 133879 "Comedy"
"124" "Caveman (1981)" 2 5427 "Comedy"
"125" "CB4 - The Movie (1993)" 3 6025 "Comedy"
"126" "Cecil B. DeMented (2000)" 4 3858 "Comedy"
"127" "Cedar Rapids (2011)" 2 84615 "Comedy"
"128" "Celebrity (1998)" 3 2356 "Comedy"
"129" "Celtic Pride (1996)" 3 710 "Comedy"
"130" "Chairman of the Board (1998)" 2 1679 "Comedy"
"131" "Chasers (1994)" 2 564 "Comedy"
"132" "Chasing Papi (a.k.a. Papi Chulo) (2003)" 2 6295 "Comedy"
"133" "Cheech & Chong's The Corsican Brothers (1984)" 1 5428 "Comedy"
"134" "Cheech and Chong's Up in Smoke (1978)" 4 1194 "Comedy"
"135" "Chef (2014)" 3 111443 "Comedy"
"136" "Children of the Revolution (1996)" 3 1516 "Comedy"
"137" "Chouchou (2003)" 4 109313 "Comedy"
"138" "Chris Rock: Bigger & Blacker (1999)" 4 128852 "Comedy"
"139" "Christina P: Mother Inferior (2017)" 3 179211 "Comedy"
"140" "Christmas Vacation (National Lampoon's Christmas Vacation) (1989)" 4 2423 "Comedy"
"141" "Class (1983)" 4 2241 "Comedy"
"142" "Class Act (1992)" 2 103609 "Comedy"
"143" "Class Reunion (1982)" 2 3313 "Comedy"
"144" "Clean Slate (1994)" 3 433 "Comedy"
"145" "Clerks (1994)" 4 223 "Comedy"
"146" "Clerks II (2006)" 4 45728 "Comedy"
"147" "Clockwatchers (1997)" 4 1875 "Comedy"
"148" "Clockwise (1986)" 4 4981 "Comedy"
"149" "Club Paradise (1986)" 2 26567 "Comedy"
"150" "Coffee Town (2013)" 2 103819 "Comedy"
"151" "Cold Comfort Farm (1995)" 4 728 "Comedy"
"152" "College (1927)" 4 8275 "Comedy"
"153" "College Road Trip (2008)" 4 58291 "Comedy"
"154" "Comedy Central Roast of David Hasselhoff (2010)" 4 163527 "Comedy"
"155" "Comedy Central Roast of James Franco (2013)" 3 132888 "Comedy"
"156" "Comedy of the Strict Regime (1993)" 4 159069 "Comedy"
"157" "Comic Book Villains (2002)" 2 6670 "Comedy"
"158" "Comic Book: The Movie (2004)" 2 27762 "Comedy"
"159" "Comme un chef (2012)" 4 100068 "Comedy"
"160" "Company Man (2000)" 2 4156 "Comedy"
"161" "Confessions of a Teenage Drama Queen (2004)" 2 7316 "Comedy"
"162" "Contact High (2009)" 3 92046 "Comedy"
"163" "Cool Runnings (1993)" 3 1020 "Comedy"
"164" "Cops and Robbersons (1994)" 2 437 "Comedy"
"165" "Corner Gas: The Movie (2014)" 4 119714 "Comedy"
"166" "Craig Ferguson: Tickle Fight (2017)" 2 181659 "Comedy"
"167" "Dad's Army (1971)" 4 152105 "Comedy"
"168" "Dad's Army (2016)" 2 154065 "Comedy"
"169" "Daddy's Home (2015)" 3 149352 "Comedy"
"170" "Dane Cook: Troublemaker (2014)" 4 179427 "Comedy"
"171" "Date and Switch (2014)" 2 109183 "Comedy"
"172" "Dave Chappelle: Deep in the Heart of Texas (2017)" 4 170411 "Comedy"
"173" "Dave Chappelle: Equanimity (2017)" 4 183197 "Comedy"
"174" "Dave Chappelle: For What it's Worth (2004)" 4 118888 "Comedy"
"175" "Dave Chappelle: Killin' Them Softly (2000)" 4 178613 "Comedy"
"176" "Dave Chappelle: The Age of Spin (2017)" 4 170357 "Comedy"
"177" "Dave Chappelle: The Bird Revelation (2017)" 4 183227 "Comedy"
"178" "David Cross: Making America Great Again (2016)" 3 163653 "Comedy"
"179" "Dazed and Confused (1993)" 4 441 "Comedy"
"180" "Dead Man on Campus (1998)" 2 2169 "Comedy"
"181" "Dear God (1996)" 4 1167 "Comedy"
"182" "Death at a Funeral (2007)" 3 53956 "Comedy"
"183" "Death at a Funeral (2010)" 3 77191 "Comedy"
"184" "Delirious (1991)" 3 5337 "Comedy"
"185" "Delivery Man (2013)" 3 106540 "Comedy"
"186" "Denis Leary: No Cure for Cancer (1993)" 3 169912 "Comedy"
"187" "Denise Calls Up (1995)" 5 633 "Comedy"
"188" "Dennis the Menace (1993)" 2 6166 "Comedy"
"189" "Der Herr Karl (1961)" 3 175781 "Comedy"
"190" "Designing Woman (1957)" 4 5116 "Comedy"
"191" "Destiny Turns on the Radio (1995)" 2 228 "Comedy"
"192" "Detroit Rock City (1999)" 3 2772 "Comedy"
"193" "Deuce Bigalow: European Gigolo (2005)" 3 34530 "Comedy"
"194" "Deuce Bigalow: Male Gigolo (1999)" 2 3146 "Comedy"
"195" "Diary of a Wimpy Kid: Rodrick Rules (2011)" 4 86014 "Comedy"
"196" "Dick (1999)" 4 2759 "Comedy"
"197" "Dickie Roberts: Former Child Star (2003)" 2 6702 "Comedy"
"198" "Dinner for Schmucks (2010)" 3 79428 "Comedy"
"199" "Dirty Grandpa (2016)" 3 151739 "Comedy"
"200" "Dirty Rotten Scoundrels (1988)" 4 4499 "Comedy"
"201" "Dirty Work (1998)" 3 2195 "Comedy"
"202" "Disaster Movie (2008)" 1 61348 "Comedy"
"203" "Divorce - Italian Style (Divorzio all'italiana) (1961)" 4 33564 "Comedy"
"204" "Dodgeball: A True Underdog Story (2004)" 4 8528 "Comedy"
"205" "Don't Tell Mom the Babysitter's Dead (1991)" 2 4040 "Comedy"
"206" "Don Camillo in Moscow (1965)" 3 174737 "Comedy"
"207" "Down and Out in Beverly Hills (1986)" 3 5548 "Comedy"
"208" "Down Periscope (1996)" 3 135 "Comedy"
"209" "Dr. Dolittle (1998)" 3 1911 "Comedy"
"210" "Dr. Dolittle 2 (2001)" 2 4368 "Comedy"
"211" "Dr. Goldfoot and the Bikini Machine (1965)" 5 4402 "Comedy"
"212" "Drained (O cheiro do Ralo) (2006)" 4 56869 "Comedy"
"213" "Drillbit Taylor (2008)" 4 58655 "Comedy"
"214" "Drop Dead Gorgeous (1999)" 3 2718 "Comedy"
"215" "Drowning Mona (2000)" 1 3324 "Comedy"
"216" "Due Date (2010)" 3 81537 "Comedy"
"217" "Dumb and Dumber To (2014)" 2 116977 "Comedy"
"218" "Dumb and Dumberer: When Harry Met Lloyd (2003)" 2 6482 "Comedy"
"219" "Dutch (1991)" 2 26726 "Comedy"
"220" "East is East (1999)" 3 3538 "Comedy"
"221" "Easy Money (1983)" 4 3846 "Comedy"
"222" "Ed (1996)" 3 619 "Comedy"
"223" "Eddie (1996)" 3 656 "Comedy"
"224" "Eddie Izzard: Dress to Kill (1999)" 4 33779 "Comedy"
"225" "Eddie Izzard: Glorious (1997)" 4 129011 "Comedy"
"226" "Eddie the Eagle (2016)" 3 151455 "Comedy"
"227" "EDtv (1999)" 3 2567 "Comedy"
"228" "Election (1999)" 4 2599 "Comedy"
"229" "Elections Day (2007)" 4 134184 "Comedy"
"230" "Elektra Luxx (2010)" 2 87444 "Comedy"
"231" "Employee of the Month (2006)" 3 48520 "Comedy"
"232" "Empties (2007)" 5 173963 "Comedy"
"233" "Encino Man (1992)" 2 3243 "Comedy"
"234" "Entourage (2015)" 2 134783 "Comedy"
"235" "Envy (2004)" 3 7448 "Comedy"
"236" "Er ist wieder da (2015)" 3 143969 "Comedy"
"237" "Ernest Goes to Camp (1987)" 1 4104 "Comedy"
"238" "Ernest Goes to Jail (1990)" 4 5584 "Comedy"
"239" "Ernest Scared Stupid (1991)" 2 5585 "Comedy"
"240" "Every Which Way But Loose (1978)" 3 5382 "Comedy"
"241" "Everybody Wants Some (2016)" 4 156371 "Comedy"
"242" "Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)" 3 3812 "Comedy"
"243" "Exit to Eden (1994)" 3 234 "Comedy"
"244" "Extract (2009)" 2 71248 "Comedy"
"245" "Fading Gigolo (2013)" 4 110718 "Comedy"
"246" "Family Business (1989)" 2 4593 "Comedy"
"247" "Fandango (1985)" 4 2073 "Comedy"
"248" "Fans (1999)" 4 118530 "Comedy"
"249" "Fatal Instinct (1993)" 3 445 "Comedy"
"250" "Father Hood (1993)" 2 8380 "Comedy"
"251" "Father of the Bride (1950)" 3 934 "Comedy"
"252" "Father of the Bride (1991)" 4 6944 "Comedy"
"253" "Father of the Bride Part II (1995)" 3 5 "Comedy"
"254" "Fathers' Day (1997)" 1 1526 "Comedy"
"255" "Fear of a Black Hat (1994)" 1 449 "Comedy"
"256" "Feds (1988)" 2 4504 "Comedy"
"257" "Ferris Bueller's Day Off (1986)" 4 2918 "Comedy"
"258" "Fierce Creatures (1997)" 3 1425 "Comedy"
"259" "Fired Up (2009)" 4 69069 "Comedy"
"260" "Fist Fight (2017)" 4 167634 "Comedy"
"261" "Fletch Lives (1989)" 2 2372 "Comedy"
"262" "Flirting With Disaster (1996)" 4 125 "Comedy"
"263" "For Richer or Poorer (1997)" 3 1703 "Comedy"
"264" "For Your Consideration (2006)" 2 49220 "Comedy"
"265" "Formula of Love (1984)" 5 145994 "Comedy"
"266" "Fort Tilden (2014)" 4 141513 "Comedy"
"267" "Four Christmases (2008)" 3 64032 "Comedy"
"268" "Four Rooms (1995)" 4 18 "Comedy"
"269" "Fraktus (2012)" 4 155168 "Comedy"
"270" "Frankie and Johnny (1966)" 3 4284 "Comedy"
"271" "Fred Armisen: Standup for Drummers (2018)" 3 184791 "Comedy"
"272" "Freddy Got Fingered (2001)" 2 4255 "Comedy"
"273" "Friday (1995)" 4 69 "Comedy"
"274" "Friday After Next (2002)" 2 5874 "Comedy"
"275" "Friends with Kids (2011)" 4 91690 "Comedy"
"276" "Fubar (2002)" 4 27555 "Comedy"
"277" "Funny Farm (1988)" 3 2796 "Comedy"
"278" "G.B.F. (2013)" 3 111800 "Comedy"
"279" "Gabriel Iglesias: Hot and Fluffy (2007)" 2 136443 "Comedy"
"280" "Garam Masala (2005)" 4 142831 "Comedy"
"281" "Gentlemen Broncos (2009)" 2 72224 "Comedy"
"282" "George Carlin: Back in Town (1996)" 5 136445 "Comedy"
"283" "George Carlin: It's Bad for Ya! (2008)" 5 129514 "Comedy"
"284" "George Carlin: Jammin' in New York (1992)" 5 140265 "Comedy"
"285" "George Carlin: Life Is Worth Losing (2005)" 5 130970 "Comedy"
"286" "George Carlin: You Are All Diseased (1999)" 5 136447 "Comedy"
"287" "Georgy Girl (1966)" 4 34359 "Comedy"
"288" "Get a Job (2016)" 3 155812 "Comedy"
"289" "Get Him to the Greek (2010)" 4 78209 "Comedy"
"290" "Getting Even with Dad (1994)" 3 460 "Comedy"
"291" "Ghost Graduation (2012)" 5 134847 "Comedy"
"292" "Gidget (1959)" 4 7916 "Comedy"
"293" "Gigi (1949)" 4 89939 "Comedy"
"294" "Girls About Town (1931)" 5 84512 "Comedy"
"295" "Girls Just Want to Have Fun (1985)" 3 4219 "Comedy"
"296" "Go for Zucker! (Alles auf Zucker!) (2004)" 5 44851 "Comedy"
"297" "Gone Fishin' (1997)" 1 870 "Comedy"
"298" "Goon: Last of the Enforcers (2017)" 4 174045 "Comedy"
"299" "Gotcha! (1985)" 2 6718 "Comedy"
"300" "Grandma's Boy (2006)" 3 42725 "Comedy"
"301" "Greedy (1994)" 2 32442 "Comedy"
"302" "Grown Ups (2010)" 3 79134 "Comedy"
"303" "Grown Ups 2 (2013)" 3 104218 "Comedy"
"304" "Grudge Match (2013)" 2 107702 "Comedy"
"305" "Grumpy Old Men (1993)" 3 3450 "Comedy"
"306" "Gun Shy (2000)" 1 3276 "Comedy"
"307" "Haiku Tunnel (2001)" 3 4773 "Comedy"
"308" "Half Baked (1998)" 4 1753 "Comedy"
"309" "Hall Pass (2011)" 3 85022 "Comedy"
"310" "Hamlet 2 (2008)" 2 61246 "Comedy"
"311" "Happy Gilmore (1996)" 3 104 "Comedy"
"312" "Haunted Honeymoon (1986)" 2 2786 "Comedy"
"313" "Hawks and Sparrows (Uccellacci e Uccellini) (1966)" 4 6604 "Comedy"
"314" "Head of State (2003)" 2 6265 "Comedy"
"315" "Hear My Song (1991)" 3 1180 "Comedy"
"316" "Heart Condition (1990)" 4 2350 "Comedy"
"317" "Heathers (1989)" 4 1285 "Comedy"
"318" "Heaven Can Wait (1978)" 3 2779 "Comedy"
"319" "Hello Again (1987)" 2 8382 "Comedy"
"320" "Hello Ladies: The Movie (2014)" 3 117511 "Comedy"
"321" "Hiding Out (1987)" 2 4115 "Comedy"
"322" "High School (2010)" 4 107630 "Comedy"
"323" "High School High (1996)" 2 833 "Comedy"
"324" "High Spirits (1988)" 2 4511 "Comedy"
"325" "Highway 61 (1991)" 3 7884 "Comedy"
"326" "Hollywood Shuffle (1987)" 5 4116 "Comedy"
"327" "Holy Man (1998)" 3 2306 "Comedy"
"328" "Hopscotch (1980)" 4 5187 "Comedy"
"329" "Horse Feathers (1932)" 4 7091 "Comedy"
"330" "Hot Dog... The Movie (1984)" 2 6628 "Comedy"
"331" "Hot Rod (2007)" 3 54256 "Comedy"
"332" "House Party (1990)" 2 3773 "Comedy"
"333" "House Party 3 (1994)" 1 470 "Comedy"
"334" "Houseguest (1994)" 3 248 "Comedy"
"335" "How High (2001)" 3 4989 "Comedy"
"336" "How to Lose Friends & Alienate People (2008)" 3 62113 "Comedy"
"337" "Human Traffic (1999)" 4 3581 "Comedy"
"338" "Humpday (2009)" 2 69988 "Comedy"
"339" "I'm Starting From Three (Ricomincio da Tre) (1981)" 4 5849 "Comedy"
"340" "I'm the One That I Want (2000)" 5 3851 "Comedy"
"341" "I Don't Know How She Does It (2011)" 2 89388 "Comedy"
"342" "I Heart Huckabees (2004)" 3 8910 "Comedy"
"343" "If I Were a Rich Man (2002)" 3 142558 "Comedy"
"344" "Iliza Shlesinger: Freezing Hot (2015)" 4 131826 "Comedy"
"345" "In & Out (1997)" 3 1614 "Comedy"
"346" "In a World... (2013)" 4 104339 "Comedy"
"347" "In the Loop (2009)" 4 67997 "Comedy"
"348" "Irma la Douce (1963)" 4 3076 "Comedy"
"349" "Ishtar (1987)" 2 4123 "Comedy"
"350" "It's Pat (1994)" 1 6827 "Comedy"
"351" "It Can't Be! (1975)" 4 141836 "Comedy"
"352" "Jack and Jill (2011)" 2 90890 "Comedy"
"353" "Jack Whitehall: At Large (2017)" 4 181065 "Comedy"
"354" "Jackass Presents: Bad Grandpa (2013)" 3 106062 "Comedy"
"355" "Jawbreaker (1999)" 2 2500 "Comedy"
"356" "Jeff Dunham: All Over the Map (2014)" 2 136511 "Comedy"
"357" "Jeff Ross Roasts the Border (2017)" 4 190209 "Comedy"
"358" "Jim Gaffigan: Cinco (2017)" 3 168174 "Comedy"
"359" "Jim Jefferies: BARE (2014)" 4 128099 "Comedy"
"360" "Jim Jefferies: Freedumb (2016)" 4 161024 "Comedy"
"361" "Jim Jefferies: Fully Functional (EPIX) (2012)" 4 100194 "Comedy"
"362" "Jim Jefferies: I Swear to God (2009)" 4 123200 "Comedy"
"363" "Jim Norton: American Degenerate (2013)" 4 128097 "Comedy"
"364" "Jimmy Carr: Making People Laugh (2010)" 2 156783 "Comedy"
"365" "Jimmy Carr: Telling Jokes (2009)" 4 156781 "Comedy"
"366" "Joe Dirt 2: Beautiful Loser (2015)" 0 138798 "Comedy"
"367" "Joe Rogan: Live (2006)" 4 168144 "Comedy"
"368" "Joe Rogan: Triggered (2016)" 4 165483 "Comedy"
"369" "John Mulaney: New In Town (2012)" 4 120807 "Comedy"
"370" "John Mulaney: The Comeback Kid (2015)" 4 148667 "Comedy"
"371" "Johnny Be Good (1988)" 3 4516 "Comedy"
"372" "Johnny Dangerously (1984)" 3 5568 "Comedy"
"373" "Johnny Stecchino (1991)" 4 26732 "Comedy"
"374" "Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976)" 5 3473 "Comedy"
"375" "Josie and the Pussycats (2001)" 2 4248 "Comedy"
"376" "Judd Apatow: The Return (2017)" 2 182749 "Comedy"
"377" "Jury Duty (1995)" 3 174 "Comedy"
"378" "Just Jim (2015)" 3 148592 "Comedy"
"379" "Just One of the Guys (1985)" 3 7340 "Comedy"
"380" "Juwanna Mann (2002)" 2 5443 "Comedy"
"381" "Keanu (2016)" 2 155820 "Comedy"
"382" "Keeping Up with the Joneses (2016)" 4 165103 "Comedy"
"383" "Kevin Hart: I'm a Grown Little Man (2009)" 4 128089 "Comedy"
"384" "Kevin Smith: Too Fat For 40 (2010)" 4 124273 "Comedy"
"385" "Kickin It Old Skool (2007)" 2 52715 "Comedy"
"386" "Kicking & Screaming (2005)" 3 33495 "Comedy"
"387" "Kicking Off (2016)" 2 158022 "Comedy"
"388" "Kids in the Hall: Brain Candy (1996)" 3 663 "Comedy"
"389" "King of California (2007)" 3 55729 "Comedy"
"390" "King Ralph (1991)" 2 7005 "Comedy"
"391" "Kingpin (1996)" 3 785 "Comedy"
"392" "Kiss Me Goodbye (1982)" 4 6090 "Comedy"
"393" "Krippendorf's Tribe (1998)" 3 1855 "Comedy"
"394" "La Belle Verte (1996)" 4 117849 "Comedy"
"395" "Lady Bird (2017)" 3 177615 "Comedy"
"396" "Ladybugs (1992)" 3 26778 "Comedy"
"397" "Lammbock (2001)" 4 7843 "Comedy"
"398" "Larger Than Life (1996)" 3 813 "Comedy"
"399" "Larry David: Curb Your Enthusiasm (1999)" 5 136469 "Comedy"
"400" "Last Holiday (2006)" 4 42732 "Comedy"
"401" "Late Night Shopping (2001)" 4 27370 "Comedy"
"402" "Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004)" 2 172321 "Comedy"
"403" "Leave It to Beaver (1997)" 2 1602 "Comedy"
"404" "Let's Go to Prison (2006)" 1 49276 "Comedy"
"405" "Let It Ride (1989)" 4 4617 "Comedy"
"406" "Liar Liar (1997)" 3 1485 "Comedy"
"407" "Libre et assoupi (2014)" 3 131749 "Comedy"
"408" "License to Drive (1988)" 2 4520 "Comedy"
"409" "Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)" 4 26645 "Comedy"
"410" "Life Stinks (1991)" 2 6203 "Comedy"
"411" "Life with Father (1947)" 4 7058 "Comedy"
"412" "Life with Mikey (1993)" 3 486 "Comedy"
"413" "Little Fockers (2010)" 2 82852 "Comedy"
"414" "Little Man (2006)" 1 46865 "Comedy"
"415" "Little Monsters (1989)" 2 4619 "Comedy"
"416" "Little Nicky (2000)" 2 3979 "Comedy"
"417" "Little Voice (1998)" 4 2390 "Comedy"
"418" "Live Nude Girls (1995)" 5 467 "Comedy"
"419" "Living in Oblivion (1995)" 4 176 "Comedy"
"420" "Local Hero (1983)" 4 1238 "Comedy"
"421" "Logan Lucky (2017)" 4 174909 "Comedy"
"422" "Looking for Comedy in the Muslim World (2005)" 4 42740 "Comedy"
"423" "Loser (1991)" 2 1107 "Comedy"
"424" "Losin' It (1983)" 1 4204 "Comedy"
"425" "Lost in America (1985)" 2 4276 "Comedy"
"426" "Louis C.K.: Chewed Up (2008)" 3 86347 "Comedy"
"427" "Louis C.K.: Hilarious (2010)" 4 86345 "Comedy"
"428" "Louis C.K.: Live at the Beacon Theater (2011)" 4 92535 "Comedy"
"429" "Louis C.K.: Live at The Comedy Store (2015)" 4 127098 "Comedy"
"430" "Louis C.K.: Oh My God (2013)" 4 104069 "Comedy"
"431" "Louis C.K.: Shameless (2007)" 4 86377 "Comedy"
"432" "Love and Death (1975)" 4 3814 "Comedy"
"433" "Love Crazy (1941)" 4 7839 "Comedy"
"434" "Love Serenade (1996)" 3 1585 "Comedy"
"435" "Loverboy (1989)" 2 4622 "Comedy"
"436" "Lynne Koplitz: Hormonal Beast (2017)" 2 181139 "Comedy"
"437" "Made (2001)" 3 4452 "Comedy"
"438" "Made in America (1993)" 3 489 "Comedy"
"439" "Madhouse (1990)" 4 7103 "Comedy"
"440" "Madly in Love (1981)" 4 140038 "Comedy"
"441" "Maggie's Plan (2015)" 2 151317 "Comedy"
"442" "Major League (1989)" 4 4623 "Comedy"
"443" "Major League II (1994)" 3 26870 "Comedy"
"444" "Major League: Back to the Minors (1998)" 2 1863 "Comedy"
"445" "Major Payne (1995)" 3 267 "Comedy"
"446" "Making the Grade (1984)" 2 4860 "Comedy"
"447" "Male Hunt (1964)" 3 179073 "Comedy"
"448" "Mambo Italiano (2003)" 3 6769 "Comedy"
"449" "Man of the House (1995)" 3 274 "Comedy"
