"Title" "MeanRating" "movieId" "genres"
"40" "47 Ronin (2013)" 3 106491 "Action|Adventure|Fantasy"
"41" "6th Day, The (2000)" 3 3986 "Action|Sci-Fi|Thriller"
"42" "8 1 Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999)" 3 3626 "Comedy"
"43" "8 Heads in a Duffel Bag (1997)" 3 1503 "Comedy"
"44" "8 Mile (2002)" 3 5810 "Drama"
"45" "8 Seconds (1994)" 3 408 "Drama"
"46" "8MM (1999)" 3 2505 "Drama|Mystery|Thriller"
"47" "9 1/2 Weeks (Nine 1/2 Weeks) (1986)" 3 3707 "Drama|Romance"
"48" "A-Team, The (2010)" 3 78469 "Action|Comedy|Thriller"
"49" "A German Life (2016)" 3 175707 "Documentary"
"50" "A Man Called Blade (1977)" 3 119828 "Action|Drama|Thriller|Western"
"51" "A Million Ways to Die in the West (2014)" 3 111743 "Comedy|Western"
"52" "A Quiet Place (2018)" 3 185029 "Drama|Horror|Thriller"
"53" "A Wrinkle in Time (2018)" 3 184987 "Adventure|Children|Fantasy|Sci-Fi"
"54" "A.I. Artificial Intelligence (2001)" 3 4370 "Adventure|Drama|Sci-Fi"
"55" "About Last Night... (1986)" 3 2262 "Comedy|Drama|Romance"
"56" "About Schmidt (2002)" 3 5945 "Comedy|Drama"
"57" "Abraham Lincoln: Vampire Hunter (2012)" 3 95207 "Action|Fantasy|Horror|Thriller"
"58" "Absence of Malice (1981)" 3 5707 "Drama|Romance"
"59" "Absent-Minded Professor, The (1961)" 3 2015 "Children|Comedy|Fantasy"
"60" "Absolute Power (1997)" 3 1459 "Mystery|Thriller"
"61" "Absolutely Anything (2015)" 3 135885 "Comedy|Sci-Fi"
"62" "Abyss, The (1989)" 3 1127 "Action|Adventure|Sci-Fi|Thriller"
"63" "Accepted (2006)" 3 47518 "Comedy"
"64" "Ace in the Hole (Big Carnival, The) (1951)" 3 3736 "Drama"
"65" "Ace Ventura: Pet Detective (1994)" 3 344 "Comedy"
"66" "Ace Ventura: When Nature Calls (1995)" 3 19 "Comedy"
"67" "Addams Family Reunion (1998)" 3 27075 "Children|Comedy|Fantasy"
"68" "Addams Family Values (1993)" 3 410 "Children|Comedy|Fantasy"
"69" "Addams Family, The (1991)" 3 2124 "Children|Comedy|Fantasy"
"70" "Addicted to Love (1997)" 3 1541 "Comedy|Romance"
"71" "Adjustment Bureau, The (2011)" 3 84954 "Romance|Sci-Fi|Thriller"
"72" "Admission (2013)" 3 101612 "Comedy|Romance"
"73" "Adventureland (2009)" 3 67734 "Comedy|Drama"
"74" "Adventures in Babysitting (1987)" 3 2133 "Adventure|Comedy"
"75" "Adventures of Ford Fairlane, The (1990)" 3 7193 "Action|Comedy"
"76" "Adventures of Ichabod and Mr. Toad, The (1949)" 3 3964 "Animation|Children"
"77" "Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)" 3 95738 "Children|Musical|Mystery"
"78" "Adventures of Pinocchio, The (1996)" 3 828 "Adventure|Children"
"79" "Adventures of Sebastian Cole, The (1998)" 3 2766 "Comedy|Drama"
"80" "Aeon Flux (2005)" 3 37386 "Action|Sci-Fi"
"81" "Affair of the Necklace, The (2001)" 3 4959 "Drama"
"82" "Affliction (1997)" 3 2439 "Drama"
"83" "After the Fox (Caccia alla volpe) (1966)" 3 5113 "Comedy|Crime"
"84" "After the Thin Man (1936)" 3 7834 "Comedy|Crime|Mystery|Romance"
"85" "Air America (1990)" 3 3841 "Action|Comedy"
"86" "Air Force One (1997)" 3 1608 "Action|Thriller"
"87" "Air I Breathe, The (2007)" 3 58078 "Crime|Drama|Romance|Thriller"
"88" "Airheads (1994)" 3 413 "Comedy"
"89" "Airplane II: The Sequel (1982)" 3 2792 "Comedy"
"90" "Airport '77 (1977)" 3 2522 "Drama"
"91" "Aladdin and the King of Thieves (1996)" 3 1064 "Animation|Children|Comedy|Fantasy|Musical|Romance"
"92" "Alamo, The (1960)" 3 4042 "Action|Drama|War|Western"
"93" "Alfie (1966)" 3 4191 "Comedy|Drama|Romance"
"94" "Ali (2001)" 3 5009 "Drama"
"95" "Ali G Indahouse (2002)" 3 27478 "Comedy"
"96" "Alice (1990)" 3 4392 "Comedy|Drama|Fantasy|Romance"
"97" "Alice in Wonderland (1951)" 3 1032 "Adventure|Animation|Children|Fantasy|Musical"
"98" "Alice in Wonderland (2010)" 3 74789 "Adventure|Fantasy|IMAX"
"99" "Alien Nation (1988)" 3 3701 "Crime|Drama|Sci-Fi|Thriller"
"100" "Alien: Covenant (2017)" 3 169984 "Action|Horror|Sci-Fi|Thriller"
"101" "Alien: Resurrection (1997)" 3 1690 "Action|Horror|Sci-Fi"
"102" "Alien3 (a.k.a. Alien 3) (1992)" 3 1320 "Action|Horror|Sci-Fi|Thriller"
"103" "Alive (1993)" 3 3250 "Drama"
"104" "All About Lily Chou-Chou (Riri Shushu no subete) (2001)" 3 5465 "Crime|Drama|Thriller"
"105" "All Dogs Go to Heaven (1989)" 3 2123 "Animation|Children|Comedy|Drama|Fantasy"
"106" "All Dogs Go to Heaven 2 (1996)" 3 631 "Adventure|Animation|Children|Fantasy|Musical|Romance"
"107" "All Over the Guy (2001)" 3 4722 "Comedy"
"108" "All the Boys Love Mandy Lane (2006)" 3 59738 "Horror|Mystery|Thriller"
"109" "All the King's Men (2006)" 3 48326 "Drama"
"110" "Along Came a Spider (2001)" 3 4238 "Action|Crime|Mystery|Thriller"
"111" "Along Came Polly (2004)" 3 7173 "Comedy|Romance"
"112" "Alpha Dog (2007)" 3 50442 "Crime|Drama"
"113" "Altered (2006)" 3 61692 "Horror|Sci-Fi|Thriller"
"114" "Alvarez Kelly (1966)" 3 2896 "Western"
"115" "Alvin and the Chipmunks: The Squeakquel (2009)" 3 73042 "Animation|Children|Comedy|Musical"
"116" "Always (1989)" 3 4564 "Drama|Fantasy|Romance"
"117" "Amazing Grace (2006)" 3 51471 "Drama|Romance"
"118" "Amazing Panda Adventure, The (1995)" 3 146 "Adventure|Children"
"119" "Amazing Spider-Man, The (2012)" 3 95510 "Action|Adventure|Sci-Fi|IMAX"
"120" "America's Sweethearts (2001)" 3 4639 "Comedy|Romance"
"121" "American Dreamz (2006)" 3 45106 "Comedy|Drama"
"122" "American Drug War: The Last White Hope (2007)" 3 76751 "Crime|Documentary"
"123" "American Gigolo (1980)" 3 3649 "Drama"
"124" "American Hustle (2013)" 3 106916 "Crime|Drama"
"125" "American Pie (1999)" 3 2706 "Comedy|Romance"
"126" "American Pie 2 (2001)" 3 4718 "Comedy"
"127" "American Pie Presents Beta House (American Pie 6: Beta House) (2007)" 3 59429 "Comedy"
"128" "American Reunion (American Pie 4) (2012)" 3 93831 "Comedy"
"129" "American Tail, An (1986)" 3 2141 "Adventure|Animation|Children|Comedy"
"130" "American Tail: Fievel Goes West, An (1991)" 3 2142 "Adventure|Animation|Children|Musical|Western"
"131" "American Ultra (2015)" 3 140711 "Action|Comedy|Sci-Fi|Thriller"
"132" "American Wedding (American Pie 3) (2003)" 3 6586 "Comedy"
"133" "American Werewolf in London, An (1981)" 3 1321 "Comedy|Horror|Thriller"
"134" "American, The (2010)" 3 80126 "Drama|Thriller"
"135" "Amityville Horror, The (1979)" 3 1327 "Drama|Horror|Mystery|Thriller"
"136" "Analyze That (2002)" 3 5900 "Comedy|Crime"
"137" "Analyze This (1999)" 3 2539 "Comedy"
"138" "Anastasia (1997)" 3 1688 "Adventure|Animation|Children|Drama|Musical"
"139" "Anchorman 2: The Legend Continues (2013)" 3 107348 "Comedy"
"140" "Anchors Aweigh (1945)" 3 3599 "Comedy|Musical"
"141" "And the Band Played On (1993)" 3 2071 "Drama"
"142" "Angel's Egg (Tenshi no tamago) (1985)" 3 114627 "Animation|Drama|Fantasy"
"143" "Angel Baby (1995)" 3 1428 "Drama"
"144" "Angel Heart (1987)" 3 3706 "Film-Noir|Horror|Mystery|Thriller"
"145" "Angela's Ashes (1999)" 3 3179 "Drama"
"146" "Angels & Demons (2009)" 3 68554 "Crime|Drama|Mystery|Thriller"
"147" "Anger Management (2003)" 3 6287 "Comedy"
"148" "Angus (1995)" 3 700 "Comedy"
"149" "Anna Karenina (2012)" 3 97936 "Drama"
"150" "Annabelle (2014)" 3 114713 "Horror"
"151" "Annapolis (2006)" 3 43556 "Drama"
"152" "Annie (1982)" 3 4039 "Children|Musical"
"153" "anohana: The Flower We Saw That Day - The Movie (2013)" 3 193567 "Animation|Drama"
"154" "Anomalisa (2015)" 3 139855 "Animation|Comedy|Fantasy"
"155" "Another 48 Hrs. (1990)" 3 5027 "Action|Comedy|Crime|Drama|Thriller"
"156" "Another Stakeout (1993)" 3 415 "Comedy|Thriller"
"157" "Ant Bully, The (2006)" 3 47124 "Adventure|Animation|Children|Comedy|Fantasy|IMAX"
"158" "Anthony Adverse (1936)" 3 8450 "Adventure|Romance"
"159" "Antz (1998)" 3 2294 "Adventure|Animation|Children|Comedy|Fantasy"
"160" "Any Given Sunday (1999)" 3 3173 "Drama"
"161" "Anything Else (2003)" 3 6750 "Comedy|Drama|Romance"
"162" "Apostle, The (1997)" 3 1694 "Drama"
"163" "Appaloosa (2008)" 3 61986 "Western"
"164" "Apple Dumpling Gang Rides Again, The (1979)" 3 2016 "Children|Comedy|Western"
"165" "Apple Dumpling Gang, The (1975)" 3 1007 "Children|Comedy|Western"
"166" "Apt Pupil (1998)" 3 2320 "Drama|Thriller"
"167" "Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)" 3 52462 "Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi"
"168" "Arachnophobia (1990)" 3 2699 "Comedy|Horror"
"169" "Ariel (1988)" 3 4470 "Drama"
"170" "Aristocats, The (1970)" 3 616 "Animation|Children"
"171" "Aristocrats, The (2005)" 3 34338 "Comedy|Documentary"
"172" "Arlington Road (1999)" 3 2707 "Thriller"
"173" "Armageddon (1998)" 3 1917 "Action|Romance|Sci-Fi|Thriller"
"174" "Armed and Dangerous (1986)" 3 2458 "Comedy|Crime"
"175" "Armour of God (Long xiong hu di) (1987)" 3 2880 "Action|Adventure|Comedy"
"176" "Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)" 3 2879 "Action|Adventure|Comedy"
"177" "Arrival, The (1996)" 3 748 "Action|Sci-Fi|Thriller"
"178" "Art of Getting By, The (2011)" 3 92439 "Drama|Romance"
"179" "Art of the Steal, The (2013)" 3 108949 "Crime"
"180" "Art School Confidential (2006)" 3 45440 "Comedy|Drama"
"181" "Arthur (1981)" 3 3524 "Comedy|Romance"
"182" "Arthur (2011)" 3 86293 "Comedy"
"183" "As Above, So Below (2014)" 3 113780 "Horror|Thriller"
"184" "As You Like It (2006)" 3 56837 "Comedy|Drama|Romance"
"185" "Ashby (2015)" 3 143257 "Comedy|Drama"
"186" "Assassins (1995)" 3 23 "Action|Crime|Thriller"
"187" "Assault on Precinct 13 (2005)" 3 31420 "Action|Crime|Drama|Thriller"
"188" "At Close Range (1986)" 3 4043 "Crime|Drama"
"189" "At First Sight (1999)" 3 2445 "Drama"
"190" "At the Circus (1939)" 3 34018 "Comedy|Musical"
"191" "Atlantis: The Lost Empire (2001)" 3 4366 "Adventure|Animation|Children|Fantasy"
"192" "Atomic Blonde (2017)" 3 173941 "Thriller"
"193" "Atomic Submarine, The (1959)" 3 94262 "Sci-Fi|Thriller"
"194" "Attack of the Crab Monsters (1957)" 3 5979 "Horror|Sci-Fi"
"195" "Austenland (2013)" 3 104906 "Comedy|Romance"
"196" "Austin Powers in Goldmember (2002)" 3 5481 "Comedy"
"197" "Austin Powers: The Spy Who Shagged Me (1999)" 3 2683 "Action|Adventure|Comedy"
"198" "Australia (2008)" 3 63853 "Adventure|Drama|War|Western"
"199" "Auto Focus (2002)" 3 5680 "Crime|Drama"
"200" "Autómata (Automata) (2014)" 3 114847 "Sci-Fi|Thriller"
"201" "Avalon (1990)" 3 4174 "Drama"
"202" "AVP: Alien vs. Predator (2004)" 3 8810 "Action|Horror|Sci-Fi|Thriller"
"203" "AVPR: Aliens vs. Predator - Requiem (2007)" 3 56801 "Action|Horror|Sci-Fi"
"204" "Awakening, The (1980)" 3 4715 "Horror"
"205" "Azumi (2003)" 3 27865 "Action|Adventure|Drama|Thriller"
"206" "Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)" 3 8364 "Drama"
"207" "Babe: Pig in the City (1998)" 3 2384 "Adventure|Children|Drama"
"208" "Babes in Toyland (1961)" 3 2017 "Children|Fantasy|Musical"
"209" "Baby-Sitters Club, The (1995)" 3 343 "Children"
"210" "Baby Boom (1987)" 3 4080 "Comedy"
"211" "Baby Mama (2008)" 3 59258 "Comedy"
"212" "Babylon 5: A Call to Arms (1999)" 3 7810 "Adventure|Sci-Fi"
"213" "Babylon 5: In the Beginning (1998)" 3 7649 "Adventure|Sci-Fi"
"214" "Bachelor and the Bobby-Soxer, The (1947)" 3 8695 "Comedy"
"215" "Bachelor Party (1984)" 3 3525 "Comedy"
"216" "Bachelor, The (1999)" 3 3004 "Comedy|Romance"
"217" "Back-up Plan, The (2010)" 3 78264 "Comedy|Romance"
"218" "Back to School (1986)" 3 2416 "Comedy"
"219" "Back to the Future Part III (1990)" 3 2012 "Adventure|Comedy|Sci-Fi|Western"
"220" "Backdraft (1991)" 3 3107 "Action|Drama"
"221" "Bad Boys (1995)" 3 145 "Action|Comedy|Crime|Drama|Thriller"
"222" "Bad Boys II (2003)" 3 6548 "Action|Comedy|Crime|Thriller"
"223" "Bad Company (1995)" 3 384 "Action|Crime|Drama"
"224" "Bad Company (2002)" 3 5414 "Action|Comedy|Crime"
"225" "Bad Lieutenant (1992)" 3 3272 "Crime|Drama"
"226" "Bad News Bears (2005)" 3 34321 "Children|Comedy"
"227" "Bad News Bears, The (1976)" 3 5139 "Comedy"
"228" "Bad Santa (2003)" 3 6957 "Comedy|Crime"
"229" "Bad Taste (1987)" 3 1255 "Comedy|Horror|Sci-Fi"
"230" "Bad Teacher (2011)" 3 87485 "Comedy"
"231" "Ballad of Jack and Rose, The (2005)" 3 32584 "Drama"
"232" "Balls of Fury (2007)" 3 54732 "Comedy"
"233" "Balto (1995)" 3 13 "Adventure|Animation|Children"
"234" "Bamba, La (1987)" 3 3478 "Drama"
"235" "Bambi (1942)" 3 2018 "Animation|Children|Drama"
"236" "Bamboozled (2000)" 3 3943 "Comedy"
"237" "Banana Joe (1981)" 3 5710 "Comedy"
"238" "Bananas (1971)" 3 1078 "Comedy|War"
"239" "Bandits (2001)" 3 4844 "Comedy|Crime|Romance"
"240" "Bangkok Dangerous (2008)" 3 61465 "Action|Crime|Thriller"
"241" "Barb Wire (1996)" 3 737 "Action|Sci-Fi"
"242" "Barbarella (1968)" 3 674 "Adventure|Comedy|Sci-Fi"
"243" "Barbarians at the Gate (1993)" 3 26812 "Drama"
"244" "Barbershop (2002)" 3 5572 "Comedy"
"245" "Barefoot (2014)" 3 109853 "Comedy|Drama|Romance"
"246" "Barefoot Contessa, The (1954)" 3 4420 "Drama"
"247" "Barefoot in the Park (1967)" 3 2870 "Comedy"
"248" "BASEketball (1998)" 3 2060 "Comedy"
"249" "Basic Instinct (1992)" 3 1092 "Crime|Mystery|Thriller"
"250" "Basket Case (1982)" 3 4697 "Comedy|Horror"
"251" "Basketball Diaries, The (1995)" 3 147 "Drama"
"252" "Basquiat (1996)" 3 851 "Drama"
"253" "Bat*21 (1988)" 3 4473 "Drama|War"
"254" "Batman (1966)" 3 26152 "Action|Adventure|Comedy"
"255" "Batman (1989)" 3 592 "Action|Crime|Thriller"
"256" "Batman Forever (1995)" 3 153 "Action|Adventure|Comedy|Crime"
"257" "Batman Returns (1992)" 3 1377 "Action|Crime"
"258" "Batman vs. Robin (2015)" 3 131739 "Action|Adventure|Animation"
"259" "Batman: Assault on Arkham (2014)" 3 113278 "Action|Animation|Crime|Thriller"
"260" "Batman: Mystery of the Batwoman (2003)" 3 104141 "Action|Animation|Children|Crime"
"261" "Batman: The Killing Joke (2016)" 3 161354 "Action|Animation|Crime|Drama"
"262" "Battle Beyond the Stars (1980)" 3 4198 "Sci-Fi"
"263" "Battle for the Planet of the Apes (1973)" 3 2531 "Action|Sci-Fi"
"264" "Baywatch (2017)" 3 170813 "Action|Comedy"
"265" "Be Kind Rewind (2008)" 3 55830 "Comedy"
"266" "Beach, The (2000)" 3 3285 "Adventure|Drama"
"267" "Beaches (1988)" 3 4474 "Comedy|Drama|Musical"
"268" "Bean (1997)" 3 1665 "Comedy"
"269" "Bear, The (Ours, L') (1988)" 3 3412 "Adventure|Children|Drama"
"270" "Beastmaster, The (1982)" 3 4915 "Action|Adventure|Fantasy"
"271" "Beasts of No Nation (2015)" 3 141890 "Drama|War"
"272" "Beasts of the Southern Wild (2012)" 3 95558 "Drama|Fantasy"
"273" "Beat That My Heart Skipped, The (battre mon coeur s'est arreté, De) (2005)" 3 34148 "Drama"
"274" "Beauty and the Beast (La belle et la bete) (1946)" 3 7064 "Drama|Fantasy"
"275" "Beavis and Butt-Head Do America (1996)" 3 1405 "Adventure|Animation|Comedy|Crime"
"276" "Because I Said So (2007)" 3 50802 "Comedy|Drama|Romance"
"277" "Because of Winn-Dixie (2005)" 3 31700 "Children|Comedy|Drama"
"278" "Becoming Jane (2007)" 3 51834 "Drama|Romance"
"279" "Bedazzled (2000)" 3 3968 "Comedy"
"280" "Bedknobs and Broomsticks (1971)" 3 1031 "Adventure|Children|Musical"
"281" "Bedrooms & Hallways (1998)" 3 2837 "Comedy|Romance"
"282" "Bedtime Stories (2008)" 3 65088 "Adventure|Children|Comedy"
"283" "Bee Movie (2007)" 3 55768 "Animation|Comedy"
"284" "Beetlejuice (1988)" 3 2174 "Comedy|Fantasy"
"285" "Before and After (1996)" 3 113 "Drama|Mystery"
"286" "Before the Devil Knows You're Dead (2007)" 3 55805 "Crime|Drama|Thriller"
"287" "Behind Enemy Lines (2001)" 3 4958 "Action|Drama|War"
"288" "Behind the Candelabra (2013)" 3 102819 "Drama"
"289" "Being Human (1993)" 3 418 "Drama"
"290" "Bell, Book and Candle (1958)" 3 3516 "Comedy|Fantasy|Romance"
"291" "Ben-Hur: A Tale of the Christ (1925)" 3 6986 "Adventure|Drama|Romance"
"292" "Benchwarmers, The (2006)" 3 44840 "Comedy"
"293" "Bend It Like Beckham (2002)" 3 6218 "Comedy|Drama|Romance"
"294" "Beneath the Planet of the Apes (1970)" 3 2530 "Action|Sci-Fi"
"295" "Benny & Joon (1993)" 3 1441 "Comedy|Romance"
"296" "Beowulf (1999)" 3 27003 "Action|Horror|Sci-Fi"
"297" "Beowulf (2007)" 3 55995 "Action|Adventure|Animation|Fantasy|IMAX"
"298" "Best Little Whorehouse in Texas, The (1982)" 3 5927 "Comedy|Drama|Musical|Romance"
"299" "Best Man, The (1999)" 3 2975 "Comedy|Drama"
"300" "Better Than Chocolate (1999)" 3 2774 "Comedy|Romance"
"301" "Between the Folds (2008)" 3 87960 "Documentary"
"302" "Beverly Hillbillies, The (1993)" 3 419 "Comedy"
"303" "Beverly Hills Cop (1984)" 3 4085 "Action|Comedy|Crime|Drama"
"304" "Beverly Hills Cop II (1987)" 3 4084 "Action|Comedy|Crime|Thriller"
"305" "Beverly Hills Cop III (1994)" 3 420 "Action|Comedy|Crime|Thriller"
"306" "Beyond Re-Animator (2003)" 3 7202 "Horror"
"307" "Beyond the Clouds (Al di la delle nuvole) (1996)" 3 7109 "Drama|Romance"
"308" "Bicentennial Man (1999)" 3 3156 "Drama|Romance|Sci-Fi"
"309" "Big Blue, The (Grand bleu, Le) (1988)" 3 1216 "Adventure|Drama|Romance"
"310" "Big Country, The (1958)" 3 3368 "Romance|Western"
"311" "Big Daddy (1999)" 3 2694 "Comedy"
"312" "Big Fat Liar (2002)" 3 5092 "Children|Comedy"
"313" "Big Hit, The (1998)" 3 1866 "Action|Comedy|Crime"
"314" "Big Kahuna, The (2000)" 3 3566 "Comedy|Drama"
"315" "Big One, The (1997)" 3 1827 "Comedy|Documentary"
"316" "Big Stan (2007)" 3 67534 "Comedy"
"317" "Big Tease, The (1999)" 3 3240 "Comedy"
"318" "Big Wednesday (1978)" 3 8391 "Comedy|Drama"
"319" "Biggles (1986)" 3 8743 "Adventure|Fantasy|Sci-Fi"
"320" "Bill & Ted's Bogus Journey (1991)" 3 4980 "Adventure|Comedy|Fantasy|Sci-Fi"
"321" "Billy Jack (1971)" 3 3957 "Action|Drama"
"322" "Billy Madison (1995)" 3 216 "Comedy"
"323" "Bio-Dome (1996)" 3 65 "Comedy"
"324" "Birdcage, The (1996)" 3 141 "Comedy"
"325" "Birdman: Or (The Unexpected Virtue of Ignorance) (2014)" 3 112183 "Comedy|Drama"
"326" "Birthday Girl (2001)" 3 5081 "Drama|Romance"
"327" "Black Beauty (1994)" 3 421 "Adventure|Children|Drama"
"328" "Black Dahlia, The (2006)" 3 48142 "Crime|Drama|Mystery|Thriller"
"329" "Black Hole, The (1979)" 3 2034 "Children|Sci-Fi"
"330" "Black Rain (1989)" 3 4572 "Action|Crime|Drama"
"331" "Black Robe (1991)" 3 4688 "Adventure|Drama"
"332" "Black Sheep (1996)" 3 88 "Comedy"
"333" "Blackadder's Christmas Carol (1988)" 3 65135 "Comedy"
"334" "Blackboard Jungle (1955)" 3 8451 "Drama"
"335" "Blackfish (2013)" 3 104272 "Documentary"
"336" "Blade (1998)" 3 2167 "Action|Horror|Thriller"
"337" "Blade II (2002)" 3 5254 "Action|Horror|Thriller"
"338" "Blade: Trinity (2004)" 3 8985 "Action|Fantasy|Horror|Thriller"
"339" "Blades of Glory (2007)" 3 52245 "Comedy|Romance"
"340" "Blair Witch Project, The (1999)" 3 2710 "Drama|Horror|Thriller"
"341" "Blame It on Rio (1984)" 3 2259 "Comedy|Romance"
"342" "Blast from the Past (1999)" 3 2496 "Comedy|Romance"
"343" "Blind Fury (1989)" 3 4574 "Action|Thriller"
"344" "Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002)" 3 6042 "Documentary"
"345" "Blink (1994)" 3 422 "Thriller"
"346" "BlinkyTM (2011)" 3 89945 "Horror|Sci-Fi"
"347" "Bliss (1997)" 3 987 "Drama|Romance"
"348" "Blitz (2011)" 3 88515 "Action|Crime|Thriller"
"349" "Blob, The (1958)" 3 1334 "Horror|Sci-Fi"
"350" "Blob, The (1988)" 3 4480 "Horror|Sci-Fi"
"351" "Block Party (a.k.a. Dave Chappelle's Block Party) (2005)" 3 43708 "Comedy|Documentary"
"352" "Blockers (2018)" 3 185473 "Comedy"
"353" "Blood Creek (a.k.a. Town Creek) (2009)" 3 71341 "Horror"
"354" "Blood for Dracula (Andy Warhol's Dracula) (1974)" 3 1329 "Horror"
"355" "Blood Work (2002)" 3 5506 "Crime|Drama|Mystery|Thriller"
"356" "Blood: The Last Vampire (2000)" 3 27441 "Action|Animation|Horror"
"357" "Bloodsport (1988)" 3 3444 "Action"
"358" "Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996)" 3 667 "Action"
"359" "Blown Away (1994)" 3 423 "Action|Thriller"
"360" "Blue Collar Comedy Tour: The Movie (2003)" 3 6005 "Comedy|Documentary"
"361" "Blue Crush (2002)" 3 5524 "Adventure|Drama|Romance"
"362" "Blue in the Face (1995)" 3 156 "Comedy|Drama"
"363" "Blue Is the Warmest Color (La vie d'Adele) (2013)" 3 105355 "Drama|Romance"
"364" "Blue Jasmine (2013)" 3 103980 "Drama"
"365" "Blue Mountain State: The Rise of Thadland (2015)" 3 146210 "Comedy"
"366" "Blue Streak (1999)" 3 2860 "Comedy"
"367" "Blue Thunder (1983)" 3 26464 "Action|Crime|Drama"
"368" "Blue Valentine (2010)" 3 78039 "Drama|Romance"
"369" "Blues Brothers 2000 (1998)" 3 1772 "Action|Comedy|Musical"
"370" "BMX Bandits (1983)" 3 134515 "Adventure|Crime|Drama"
"371" "Bob le Flambeur (1955)" 3 5333 "Crime|Drama"
"372" "Bob Roberts (1992)" 3 1171 "Comedy"
"373" "Bodies, Rest & Motion (1993)" 3 6510 "Drama|Romance"
"374" "Body Shots (1999)" 3 2979 "Drama"
"375" "Body Snatchers (1993)" 3 426 "Horror|Sci-Fi|Thriller"
"376" "Bodyguard, The (1992)" 3 3257 "Drama|Romance|Thriller"
"377" "Boiling Point (1993)" 3 3165 "Action|Drama"
"378" "Bolt (2008)" 3 63859 "Action|Adventure|Animation|Children|Comedy"
"379" "Bone Collector, The (1999)" 3 3005 "Thriller"
"380" "Boogeyman, The (1980)" 3 4827 "Horror"
"381" "Book of Eli, The (2010)" 3 73321 "Action|Adventure|Drama"
"382" "Book Thief, The (2013)" 3 106441 "Children|Drama|War"
"383" "Boomerang (1992)" 3 122 "Comedy|Romance"
"384" "Boondock Saints II: All Saints Day, The (2009)" 3 72167 "Action|Crime|Drama|Thriller"
"385" "Booty Call (1997)" 3 1468 "Comedy|Romance"
