"Title" "MeanRating" "movieId" "genres"
"95" "ABCs of Death, The (2012)" 4 100397 "Horror"
"96" "Abduction (2011)" 4 90524 "Action|Drama|Mystery|Thriller"
"97" "Abominable Dr. Phibes, The (1971)" 4 4195 "Horror|Mystery"
"98" "Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)" 4 3648 "Horror|Sci-Fi"
"99" "About a Boy (2002)" 4 5377 "Comedy|Drama|Romance"
"100" "About Adam (2000)" 4 3862 "Comedy"
"101" "About Time (2013)" 4 104374 "Drama|Fantasy|Romance"
"102" "Absentia (2011)" 4 93819 "Horror"
"103" "Accidental Tourist, The (1988)" 4 4464 "Comedy|Drama|Romance"
"104" "Accused, The (1988)" 4 4465 "Drama"
"105" "Acid House, The (1998)" 4 2765 "Comedy|Drama"
"106" "Across the Universe (2007)" 4 54190 "Drama|Fantasy|Musical|Romance"
"107" "Act of Valor (2012)" 4 93297 "Action|Thriller|War"
"108" "Adam's Apples (Adams abler) (2005)" 4 47491 "Comedy|Drama"
"109" "Adaptation (2002)" 4 5902 "Comedy|Drama|Romance"
"110" "Adventures in Plymptoons! (2011)" 4 178129 "Documentary"
"111" "Adventures of Baron Munchausen, The (1988)" 4 4467 "Adventure|Comedy|Fantasy"
"112" "Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)" 4 3070 "Adventure|Comedy|Sci-Fi"
"113" "Adventures of Milo and Otis, The (Koneko monogatari) (1986)" 4 2846 "Adventure|Children|Comedy|Drama"
"114" "Adventures of Mowgli: The Kidnapping (1968)" 4 172825 "Adventure|Animation|Children"
"115" "Adventures of Priscilla, Queen of the Desert, The (1994)" 4 345 "Comedy|Drama"
"116" "Adventures of Robin Hood, The (1938)" 4 940 "Action|Adventure|Romance"
"117" "Adventures of Tintin, The (2011)" 4 90746 "Action|Animation|Mystery|IMAX"
"118" "Aelita: The Queen of Mars (Aelita) (1924)" 4 71999 "Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller"
"119" "Affair to Remember, An (1957)" 4 932 "Drama|Romance"
"120" "Afflicted (2013)" 4 111551 "Horror|Sci-Fi|Thriller"
"121" "Afonya (1975)" 4 134041 "Comedy|Drama|Romance"
"122" "Africa: The Serengeti (1994)" 4 4458 "Documentary|IMAX"
"123" "African Queen, The (1951)" 4 969 "Adventure|Comedy|Romance|War"
"124" "After Hours (1985)" 4 7419 "Comedy|Thriller"
"125" "After Life (Wandafuru raifu) (1998)" 4 2624 "Drama|Fantasy"
"126" "After the Sunset (2004)" 4 8968 "Action|Adventure|Comedy|Crime|Thriller"
"127" "After the Wedding (Efter brylluppet) (2006)" 4 50514 "Drama"
"128" "Afterglow (1997)" 4 1733 "Drama|Romance"
"129" "Age of Innocence, The (1993)" 4 412 "Drama"
"130" "Agent Cody Banks 2: Destination London (2004)" 4 7345 "Action|Adventure|Children|Comedy"
"131" "Agnes of God (1985)" 4 3251 "Drama|Mystery"
"132" "Agony and the Ecstasy, The (1965)" 4 32139 "Drama"
"133" "Agora (2009)" 4 74624 "Adventure|Drama|Romance"
"134" "Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)" 4 7063 "Adventure|Drama"
"135" "Aileen: Life and Death of a Serial Killer (2003)" 4 7171 "Documentary"
"136" "Airplane! (1980)" 4 2791 "Comedy"
"137" "Airport 1975 (1974)" 4 2521 "Action|Drama|Thriller"
"138" "Akeelah and the Bee (2006)" 4 44709 "Drama"
"139" "Akira (1988)" 4 1274 "Action|Adventure|Animation|Sci-Fi"
"140" "Akira Kurosawa's Dreams (Dreams) (1990)" 4 6270 "Drama|Fantasy"
"141" "Aladdin (1992)" 4 588 "Adventure|Animation|Children|Comedy|Musical"
"142" "Alan Partridge: Alpha Papa (2013)" 4 104078 "Comedy"
"143" "Alaska (1996)" 4 808 "Adventure|Children"
"144" "Alaska: Spirit of the Wild (1997)" 4 4459 "Documentary|IMAX"
"145" "Alexander Nevsky (Aleksandr Nevskiy) (1938)" 4 7756 "Action|Drama|War"
"146" "Ali Wong: Baby Cobra (2016)" 4 159161 "(no genres listed)"
"147" "Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)" 4 6509 "Drama|Romance"
"148" "Alice (2009)" 4 72982 "Action|Adventure|Fantasy"
"149" "Alice (Neco z Alenky) (1988)" 4 26631 "Animation|Fantasy|Mystery"
"150" "Alice Adams (1935)" 4 6020 "Comedy|Drama"
"151" "Alice Doesn't Live Here Anymore (1974)" 4 8838 "Drama|Romance"
"152" "Alice in Wonderland (1933)" 4 80748 "Adventure|Children|Fantasy"
"153" "Alien (1979)" 4 1214 "Horror|Sci-Fi"
"154" "Alien from L.A. (1988)" 4 6899 "Sci-Fi"
"155" "Aliens (1986)" 4 1200 "Action|Adventure|Horror|Sci-Fi"
"156" "All-Star Superman (2011)" 4 84414 "Action|Adventure|Animation|Sci-Fi"
"157" "All About Eve (1950)" 4 926 "Drama"
"158" "All About My Mother (Todo sobre mi madre) (1999)" 4 3083 "Drama"
"159" "All Dogs Christmas Carol, An (1998)" 4 105540 "Animation|Children|Comedy|Musical"
"160" "All Good Things (2010)" 4 82378 "Drama|Mystery|Thriller"
"161" "All Is Lost (2013)" 4 105954 "Action|Adventure|Drama"
"162" "All or Nothing (2002)" 4 5788 "Drama"
"163" "All Quiet on the Western Front (1930)" 4 1927 "Action|Drama|War"
"164" "All That Heaven Allows (1955)" 4 4419 "Drama|Romance"
"165" "All That Jazz (1979)" 4 2971 "Drama|Fantasy|Musical"
"166" "All the King's Men (1949)" 4 1942 "Drama"
"167" "All the President's Men (1976)" 4 6787 "Drama|Thriller"
"168" "All the Real Girls (2003)" 4 6159 "Drama|Romance"
"169" "All This, and Heaven Too (1940)" 4 38164 "Drama|Romance"
"170" "All Watched Over by Machines of Loving Grace (2011)" 4 92475 "Documentary"
"171" "Allegro non troppo (1977)" 4 7304 "Animation|Comedy|Fantasy|Musical"
"172" "Alles Inklusive (2014)" 4 176415 "Comedy|Drama"
"173" "Almost Famous (2000)" 4 3897 "Drama"
"174" "Alone in the Dark II (2008)" 4 62299 "Action|Horror"
"175" "Alpha (2018)" 4 185031 "Adventure|Thriller"
"176" "Alpha and Omega 3: The Great Wolf Games (2014)" 4 111146 "Action|Adventure|Animation|Children|Comedy"
"177" "Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)" 4 680 "Drama|Mystery|Romance|Sci-Fi|Thriller"
"178" "Altered States (1980)" 4 4713 "Drama|Sci-Fi"
"179" "Amadeus (1984)" 4 1225 "Drama"
"180" "Amanda Knox (2016)" 4 164540 "Documentary"
"181" "Amarcord (1973)" 4 7089 "Comedy|Drama"
"182" "Amazing Grace and Chuck (1987)" 4 4078 "Drama"
"183" "Amazing Transparent Man, The (1960)" 4 6836 "Sci-Fi"
"184" "Amazon Women on the Moon (1987)" 4 4079 "Comedy|Sci-Fi"
"185" "Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)" 4 4973 "Comedy|Romance"
"186" "Amen. (2002)" 4 6041 "Drama"
"187" "American Beauty (1999)" 4 2858 "Drama|Romance"
"188" "American Flyers (1985)" 4 3214 "Drama"
"189" "American Gangster (2007)" 4 55765 "Crime|Drama|Thriller"
"190" "American Graffiti (1973)" 4 3363 "Comedy|Drama"
"191" "American Grindhouse (2010)" 4 87287 "Documentary"
"192" "American Hardcore (2006)" 4 52299 "Documentary"
"193" "American History X (1998)" 4 2329 "Crime|Drama"
"194" "American in Paris, An (1951)" 4 900 "Musical|Romance"
"195" "American Made (2017)" 4 176751 "Crime|Thriller"
"196" "American Movie (1999)" 4 3007 "Documentary"
"197" "American Pop (1981)" 4 3725 "Animation|Musical"
"198" "American President, The (1995)" 4 11 "Comedy|Drama|Romance"
"199" "American Psycho (2000)" 4 3535 "Crime|Horror|Mystery|Thriller"
"200" "American Sniper (2014)" 4 114662 "Action|War"
"201" "American Splendor (2003)" 4 6620 "Comedy|Drama"
"202" "American: The Bill Hicks Story (2009)" 4 86290 "Comedy|Documentary"
"203" "Americanization of Emily, The (1964)" 4 8190 "Comedy|Drama|War"
"204" "Amistad (1997)" 4 1693 "Drama|Mystery"
"205" "Amores Perros (Love's a Bitch) (2000)" 4 4235 "Drama|Thriller"
"206" "Amy's O (a.k.a. Amy's Orgasm) (2001)" 4 5532 "Comedy|Romance"
"207" "Amy (2015)" 4 137337 "Documentary"
"208" "An Amazing Couple (2002)" 4 7264 "Comedy|Romance"
"209" "Anacleto: Agente secreto (2015)" 4 150993 "Action|Comedy"
"210" "Anarchist Cookbook, The (2002)" 4 6551 "Comedy|Romance"
"211" "Anastasia (1956)" 4 6516 "Drama"
"212" "Anatomy of a Murder (1959)" 4 3801 "Drama|Mystery"
"213" "Anchorman: The Legend of Ron Burgundy (2004)" 4 8641 "Comedy"
"214" "And God Created Woman (Et Dieu... créa la femme) (1956)" 4 3845 "Drama"
"215" "And Now... Ladies and Gentlemen... (2002)" 4 6588 "Romance|Thriller"
"216" "And Starring Pancho Villa as Himself (2003)" 4 27692 "Action|Comedy|Drama|War"
"217" "And the Ship Sails On (E la nave va) (1983)" 4 2897 "Comedy|War"
"218" "And Then There Were None (1945)" 4 4969 "Crime|Mystery"
"219" "And Your Mother Too (Y tu mamá también) (2001)" 4 5225 "Drama|Romance"
"220" "Andalusian Dog, An (Chien andalou, Un) (1929)" 4 25771 "Fantasy"
"221" "Andrei Rublev (Andrey Rublyov) (1969)" 4 26150 "Drama|War"
"222" "Andrew Dice Clay: Dice Rules (1991)" 4 193609 "Comedy"
"223" "Android (1982)" 4 5919 "Sci-Fi"
"224" "Andromeda Strain, The (1971)" 4 6303 "Mystery|Sci-Fi"
"225" "Angel-A (2005)" 4 47725 "Comedy|Drama|Fantasy|Romance"
"226" "Angel at My Table, An (1990)" 4 6671 "Drama"
"227" "Angels' Share, The (2012)" 4 95939 "Comedy|Drama"
"228" "Angels and Insects (1995)" 4 85 "Drama|Romance"
"229" "Angels with Dirty Faces (1938)" 4 8600 "Crime|Drama|Film-Noir|Thriller"
"230" "Angriest Man in Brooklyn, The (2014)" 4 112580 "Comedy|Drama"
"231" "Angry Red Planet, The (1959)" 4 4942 "Sci-Fi"
"232" "Angst  (1983)" 4 100306 "Drama|Horror"
"233" "Animal Crackers (1930)" 4 7706 "Comedy|Musical"
"234" "Animal House (1978)" 4 3421 "Comedy"
"235" "Animatrix, The (2003)" 4 27660 "Action|Animation|Drama|Sci-Fi"
"236" "Anna and the King (1999)" 4 3155 "Drama|Romance"
"237" "Anna Christie (1930)" 4 8518 "Drama"
"238" "Anna Karenina (1935)" 4 7092 "Drama|Romance"
"239" "Anna Karenina (1997)" 4 1496 "Drama|Romance"
"240" "Annabelle: Creation (2017)" 4 175199 "Horror"
"241" "Anne Frank Remembered (1995)" 4 116 "Documentary"
"242" "Anne of Green Gables (1985)" 4 26528 "Children|Drama"
"243" "Anne of the Thousand Days (1969)" 4 8191 "Drama"
"244" "Annie Hall (1977)" 4 1230 "Comedy|Romance"
"245" "Annihilation (2018)" 4 182715 "Adventure|Mystery|Sci-Fi|Thriller"
"246" "Anniversary Party, The (2001)" 4 4345 "Drama"
"247" "Another Earth (2011)" 4 89039 "Drama|Romance|Sci-Fi"
"248" "Another Gay Movie (2006)" 4 49735 "Comedy"
"249" "Another Thin Man (1939)" 4 7831 "Comedy|Crime|Drama|Mystery|Romance"
"250" "Another Woman (1988)" 4 4393 "Drama"
"251" "Ant-Man (2015)" 4 122900 "Action|Adventure|Sci-Fi"
"252" "Ant-Man and the Wasp (2018)" 4 188301 "Action|Adventure|Comedy|Fantasy|Sci-Fi"
"253" "Antichrist (2009)" 4 69134 "Drama|Fantasy"
"254" "Antitrust (2001)" 4 4052 "Crime|Drama|Thriller"
"255" "Antonia's Line (Antonia) (1995)" 4 82 "Comedy|Drama"
"256" "Antonio Gaudí (1985)" 4 90245 "Documentary"
"257" "Antwone Fisher (2002)" 4 5955 "Drama"
"258" "Anvil! The Story of Anvil (2008)" 4 67665 "Documentary|Musical"
"259" "Apartment, The (1960)" 4 909 "Comedy|Drama|Romance"
"260" "Apartment, The (Appartement, L') (1996)" 4 6789 "Drama|Mystery|Romance"
"261" "Apocalypse Now (1979)" 4 1208 "Action|Drama|War"
"262" "Apocalypto (2006)" 4 48304 "Adventure|Drama|Thriller"
"263" "Apollo 13 (1995)" 4 150 "Adventure|Drama|IMAX"
"264" "Apple, The (Sib) (1998)" 4 2503 "Drama"
"265" "Applesauce (2015)" 4 148632 "Comedy"
"266" "Appleseed (Appurushîdo) (2004)" 4 31184 "Action|Animation|Fantasy|Sci-Fi"
"267" "Ararat (2002)" 4 5817 "Drama|War"
"268" "Are You Scared? (2006)" 4 59131 "Horror"
"269" "Argo (2012)" 4 97304 "Drama|Thriller"
"270" "Ari Shaffir: Double Negative (2017)" 4 176329 "Comedy"
"271" "Arizona Dream (1993)" 4 8254 "Comedy|Drama|Fantasy|Romance"
"272" "Army of Darkness (1993)" 4 1215 "Action|Adventure|Comedy|Fantasy|Horror"
"273" "Army of Shadows (L'armée des ombres) (1969)" 4 46855 "Action|Drama|Thriller|War"
"274" "Around the World in 80 Days (1956)" 4 952 "Adventure|Comedy"
"275" "ARQ (2016)" 4 163985 "Sci-Fi|Thriller"
"276" "Arrival (2016)" 4 164179 "Sci-Fi"
"277" "Arsenic and Old Lace (1944)" 4 1269 "Comedy|Mystery|Thriller"
"278" "Art of the Steal, The (2009)" 4 81910 "Documentary"
"279" "Artemisia (1997)" 4 1695 "Drama"
"280" "As Good as It Gets (1997)" 4 1784 "Comedy|Drama|Romance"
"281" "As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty (2000)" 4 102823 "Documentary"
"282" "Ascent, The (Voskhozhdeniye) (1977)" 4 32906 "Drama|War"
"283" "Ashes and Diamonds (Popiól i diament) (1958)" 4 7238 "Drama|War"
"284" "Ashes of Time (Dung che sai duk) (1994)" 4 757 "Drama"
"285" "Ask the Dust (2006)" 4 44189 "Drama|Romance"
"286" "Aspen Extreme (1993)" 4 5580 "Action"
"287" "Asphalt Jungle, The (1950)" 4 3364 "Crime|Film-Noir"
"288" "Asphyx, The (1973)" 4 84799 "Horror|Sci-Fi"
"289" "Assassination (1987)" 4 2737 "Action|Drama|Thriller"
"290" "Assassination of Jesse James by the Coward Robert Ford, The (2007)" 4 55363 "Crime|Drama|Western"
"291" "Assassination of Richard Nixon, The (2004)" 4 30846 "Crime|Drama|Thriller"
"292" "Assault on Precinct 13 (1976)" 4 3726 "Action|Thriller"
"293" "Assembly (Ji jie hao) (2007)" 4 58842 "Action|Drama|War"
"294" "Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999)" 4 36289 "Adventure|Children|Comedy|Fantasy"
"295" "Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)" 4 27368 "Adventure|Comedy|Fantasy"
"296" "Asterix and Cleopatra (Astérix et Cléopâtre) (1968)" 4 26183 "Action|Adventure|Animation|Children|Comedy"
"297" "Asterix at the Olympic Games (Astérix aux jeux olympiques) (2008)" 4 73804 "Adventure|Children|Comedy|Fantasy"
"298" "Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994)" 4 91353 "Adventure|Animation|Children|Comedy"
"299" "Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014)" 4 117545 "Animation"
"300" "Atalante, L' (1934)" 4 25805 "Comedy|Drama|Romance"
"301" "Atlantic City (1980)" 4 2130 "Crime|Drama|Romance"
"302" "Atomic Brain, The (1963)" 4 92760 "Horror|Sci-Fi"
"303" "Atomic Cafe, The (1982)" 4 5288 "Documentary|War"
"304" "Atonement (2007)" 4 55052 "Drama|Romance|War"
"305" "Atragon (Kaitei Gunkan) (1963)" 4 6654 "Adventure|Sci-Fi"
"306" "Attack of the 50 Foot Woman (1958)" 4 71302 "Comedy|Sci-Fi"
"307" "Attack of the Puppet People (1958)" 4 6656 "Horror|Sci-Fi"
"308" "Attack the Block (2011)" 4 87192 "Action|Comedy|Sci-Fi"
"309" "Au Hasard Balthazar (1966)" 4 26151 "Crime|Drama"
"310" "Au revoir les enfants (1987)" 4 8128 "Drama"
"311" "Audition (Ôdishon) (1999)" 4 27317 "Drama|Horror|Mystery|Romance|Thriller"
"312" "August Rush (2007)" 4 55872 "Drama|Musical"
"313" "Auntie Mame (1958)" 4 3548 "Comedy|Drama"
"314" "Austin Powers: International Man of Mystery (1997)" 4 1517 "Action|Adventure|Comedy"
"315" "Autumn Marathon (1979)" 4 141810 "Comedy|Drama"
"316" "Autumn Spring (Babí léto) (2001)" 4 6688 "Comedy|Drama"
"317" "Autumn Tale, An (Conte d'automne) (1998)" 4 2708 "Romance"
"318" "Avalon (2001)" 4 6790 "Drama|Fantasy|Sci-Fi"
"319" "Avanti! (1972)" 4 6573 "Comedy|Drama"
"320" "Avatar (2009)" 4 72998 "Action|Adventure|Sci-Fi|IMAX"
"321" "Avengers, The (2012)" 4 89745 "Action|Adventure|Sci-Fi|IMAX"
"322" "Avengers: Age of Ultron (2015)" 4 122892 "Action|Adventure|Sci-Fi"
"323" "Avengers: Infinity War - Part I (2018)" 4 122912 "Action|Adventure|Sci-Fi"
"324" "Aviator, The (2004)" 4 30812 "Drama"
"325" "Avventura, L' (Adventure, The) (1960)" 4 8195 "Drama|Mystery|Romance"
"326" "Awake (2007)" 4 56169 "Drama|Thriller"
"327" "Awakenings (1990)" 4 3105 "Drama|Mystery"
"328" "Away from Her (2006)" 4 52967 "Drama"
"329" "Away We Go (2009)" 4 66665 "Comedy|Drama|Romance"
"330" "B/W (2015)" 4 133217 "Comedy|Crime|Sci-Fi"
"331" "Baader Meinhof Komplex, Der (2008)" 4 67508 "Action|Crime|Drama|Thriller"
"332" "Baaria (2009)" 4 78142 "Comedy|Drama|War"
"333" "Babadook, The (2014)" 4 112515 "Drama|Horror|Thriller"
"334" "Babe (1995)" 4 34 "Children|Drama"
"335" "Babel (2006)" 4 46723 "Drama|Thriller"
"336" "Babette's Feast (Babettes gastebud) (1987)" 4 6791 "Drama"
"337" "Baby Driver (2017)" 4 171763 "Action|Crime|Thriller"
"338" "Babylon 5: The Gathering (1993)" 4 51562 "Sci-Fi"
"339" "Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002)" 4 62834 "Sci-Fi"
"340" "Babylon 5: The Lost Tales - Voices in the Dark (2007)" 4 62836 "Sci-Fi"
"341" "Babylon 5: The River of Souls (1998)" 4 7811 "Drama|Sci-Fi"
"342" "Babylon 5: Thirdspace (1998)" 4 7812 "Drama|Sci-Fi"
"343" "Back to the Future (1985)" 4 1270 "Adventure|Comedy|Sci-Fi"
"344" "Back to the Future Part II (1989)" 4 2011 "Adventure|Comedy|Sci-Fi"
"345" "Backbeat (1993)" 4 346 "Drama|Musical"
"346" "Bad and the Beautiful, The (1952)" 4 5114 "Drama"
"347" "Bad Asses (Bad Ass 2) (2014)" 4 111844 "Action|Drama"
"348" "Bad Day at Black Rock (1955)" 4 8094 "Drama|Thriller|Western"
"349" "Bad Education (La mala educación) (2004)" 4 8973 "Drama|Thriller"
"350" "Bad Moms (2016)" 4 161580 "Comedy"
"351" "Bad Seed, The (1956)" 4 2967 "Drama|Thriller"
"352" "Badlands (1973)" 4 3741 "Crime|Drama|Thriller"
"353" "Bag Man, The (2014)" 4 109723 "Crime|Drama|Thriller"
"354" "Bagdad Cafe (Out of Rosenheim) (1987)" 4 4529 "Comedy|Drama"
"355" "Bakuman (2015)" 4 157369 "Comedy|Drama"
"356" "Balance (1989)" 4 72104 "Animation|Drama|Mystery|Sci-Fi|Thriller"
"357" "Band's Visit, The (Bikur Ha-Tizmoret) (2007)" 4 57243 "Comedy|Drama"
"358" "Band of Brothers (2001)" 4 170705 "Action|Drama|War"
"359" "Band of Outsiders (Bande a part) (1964)" 4 6023 "Comedy|Crime|Drama|Romance"
"360" "Band Wagon, The (1953)" 4 935 "Comedy|Musical"
"361" "Bang, Bang, You're Dead (2002)" 4 7773 "Drama"
"362" "Bank Job, The (2008)" 4 58295 "Action|Crime|Thriller"
"363" "Baraka (1992)" 4 3677 "Documentary"
"364" "Baran (2001)" 4 4964 "Adventure|Drama|Romance"
"365" "Barbarian Invasions, The (Les invasions barbares) (2003)" 4 6954 "Comedy|Crime|Drama|Mystery|Romance"
"366" "Barcelona (1994)" 4 417 "Comedy|Romance"
"367" "Barely Lethal (2015)" 4 133867 "Action|Adventure|Comedy"
"368" "Barfly (1987)" 4 4082 "Comedy|Drama|Romance"
"369" "Barking Dogs Never Bite (Flandersui gae) (2000)" 4 78626 "Comedy|Horror"
"370" "Barney's Version (2010)" 4 82527 "Drama"
"371" "Barry Lyndon (1975)" 4 2730 "Drama|Romance|War"
"372" "Bart Got a Room (2008)" 4 73515 "Comedy|Romance"
"373" "Barton Fink (1991)" 4 6440 "Drama|Thriller"
